OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
217622,Grace Murray Hopper,WY,9.46,Mosaic Tile,108567,18.5,49.25,2008489.5,5346924.75,695822.19,8051236.44
217648,Jean Ichbiah,OH,7.14,Dirt,99791,0.78,3.33,77836.98,332304.03,29284.07,439425.08
217744,Apple,TX,8.19,Carpet,77423,12.5,6.3,967787.5,487764.9,119209.74,1574762.14
217760,Steve Jobs,HI,4.35,Carpet,289901,12.5,6.3,3623762.5,1826376.3,237081.04,5687219.84
217849,"Alan M. Galloway, Jr.",XX,9.46,Wood,257335,12.5,9.25,3216687.5,2380348.75,529479.63,6126515.88
217877,Elon Musk,II,9.46,Carpet,287579,12.5,6.3,3594737.5,1811747.7,511453.5,5917938.7
217927,"Adams, Douglas",HI,4.35,Bamboo,195067,18.5,9.25,3608739.5,1804369.75,235470.25,5648579.5
218009,Ada Lovelace,II,9.46,Asphalt,21610,10.78,13.33,232955.8,288061.3,49288.22,570305.32
218052,Louisville Llama Farm,TX,8.19,Granite,252411,72.5,29.25,18299797.5,7383021.75,2103422.9,27786242.15
218099,Charles Babbage,DN,9.46,Wood,235622,12.5,9.25,2945275,2179503.5,484804.05,5609582.55
		218099,Steve Jobs,OH,7.14,Straw,246779,1.8,3.25,444202.2,802031.75,88981.1,1335215.05
218110,Steve Jobs,WY,9.46,Distressed Red Oak,288183,18.57,23.33,5351558.31,6723309.39,1142282.48,13217150.18
218181,Louisville Llama Farm,DN,9.46,Dirt,109411,0.78,3.33,85340.58,364338.63,42539.65,492218.86
218204,Steve Jobs,DN,9.46,Carpet,162208,12.5,6.3,2027600,1021910.4,288483.68,3337994.08
218204,The Boring Company,WY,9.46,Mosaic Tile,153668,18.5,49.25,2842858,7568149,984881.26,11395888.26
218223,"Microsoft, Inc.",XX,9.46,Trampoline,269930,20.78,13.33,5609145.4,3598166.9,871011.74,10078324.04

218262,Jean Ichbiah,HI,4.35,Granite,294095,72.5,29.25,21321887.5,8602278.75,1301701.23,31225867.48
218323,Charles Babbage,TX,8.19,Mosaic Tile,75848,18.5,49.25,1403188,3735514,420859.69,5559561.69
218323,Jaden Smith,AK,1.76,Disco Light Up Panels,156881,40.78,23.33,6397607.18,3660033.73,177014.48,10234655.39
218420,"Adams, Douglas",HI,4.35,Marble,225985,88.73,34.25,20051649.05,7739986.25,1208936.14,29000571.44
218451,Louisville Llama Farm,WY,9.46,Carpet,31760,12.5,6.3,397000,200088,56484.52,653572.52
		218477,Albert Einstein,XX,9.46,Dirt,171020,0.78,3.33,133395.6,569496.6,66493.6,769385.8
218477,Alex Trebek,HI,4.35,Disco Light Up Panels,267560,40.78,23.33,10911096.8,6242174.8,746167.31,17899438.91
218545,Steve Jobs,OH,7.14,Straw,191493,1.8,3.25,344687.4,622352.25,69046.63,1036086.28
218644,Charles Babbage,RI,7,Laminate,230143,4.5,9.8,1035643.5,2255401.4,230373.14,3521418.04
