OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
82285,Monty Hall,II,9.46,Distressed Red Oak,190673,18.57,23.33,3540797.61,4448401.09,755778.2,8744976.9
82285,Jean Ichbiah,ZZ,9.46,Asphalt,255273,10.78,13.33,2751842.94,3402789.09,582228.19,6736860.22
82378,Albert Einstein,WY,9.46,Trampoline,51114,20.78,13.33,1062148.92,681349.62,164934.96,1908433.5
82442,Monty Hall,WY,9.46,Wood,106367,12.5,9.25,1329587.5,983894.75,218855.42,2532337.67
82504,Alex Trebek,OH,7.14,Marble,240274,88.73,34.25,21319512.02,8229384.5,2109791.21,31658687.73
82511,"Monsters Inc.",HI,4.35,Distressed Red Oak,255686,18.57,23.33,4748089.02,5965154.38,466026.09,11179269.49
82606,"Alan M. Galloway, Jr.",OH,7.14,Laminate,101183,4.5,9.8,455323.5,991593.4,103309.87,1550226.77
82619,Albert Einstein,ZZ,9.46,Disco Light Up Panels,108623,40.78,23.33,4429645.94,2534174.59,658777.42,7622597.95
82680,"Alan M. Galloway, Sr.",AK,1.76,Laminate,179519,4.5,9.8,807835.5,1759286.2,45181.34,2612303.04
82735,Louisville Llama Farm,DN,9.46,Straw,66492,1.8,3.25,119685.6,216099,31765.22,367549.82
		82820,Louisville Llama Farm,LO,9.46,Trampoline,117190,20.78,13.33,2435208.2,1562142.7,378149.4,4375500.3
82826,"Alan M. Galloway, Jr.",HI,4.35,Distressed Red Oak,128355,18.57,23.33,2383552.35,2994522.15,233946.24,5612020.74
82884,Albert Einstein,WY,9.46,Trampoline,31450,20.78,13.33,653531,419228.5,101483.05,1174242.55
82916,"Alan M. Galloway, Sr.",ZZ,9.46,Bamboo,64408,18.5,9.25,1191548,595774,169080.66,1956402.66
82933,Jaden Smith,HI,4.35,Dirt,100778,0.78,3.33,78606.84,335590.74,18017.59,432215.17
83019,"Microsoft, Inc.",RI,7,Mosaic Tile,187969,18.5,49.25,3477426.5,9257473.25,891442.98,13626342.73

83054,Charles Babbage,II,9.46,Trampoline,34475,20.78,13.33,716390.5,459551.75,111244.14,1287186.39
83133,Alex Trebek,HI,4.35,Dirt,167896,0.78,3.33,130958.88,559093.68,30017.29,720069.85
83190,"Alphabet",WY,9.46,Tile,227113,1.5,14.3,340669.5,3247715.9,339461.26,3927846.66
83251,The Boring Company,ZZ,9.46,Bamboo,284055,18.5,9.25,5255017.5,2627508.75,745686.98,8628213.23
83251,"Alphabet",KY,6,Mosaic Tile,93190,18.5,49.25,1724015,4589607.5,378817.35,6692439.85
		83302,Charles Babbage,AK,1.76,Granite,145080,72.5,29.25,10518300,4243590,259809.26,15021699.26
83333,"Adams, Douglas",KY,6,Carpet,297222,12.5,6.3,3715275,1872498.6,335266.42,5923040.02
83344,Louisville Llama Farm,OH,7.14,Disco Light Up Panels,183899,40.78,23.33,7499401.22,4290363.67,841789.21,12631554.1
83440,Louisville Llama Farm,HI,4.35,Distressed Red Oak,225108,18.57,23.33,4180255.56,5251769.64,410293.1,9842318.3
83440,"Adams, Douglas",DN,9.46,Distressed Red Oak,77405,18.57,23.33,1437410.85,1805858.65,306813.29,3550082.79
83503,Ada Lovelace,DN,9.46,Laminate,190667,4.5,9.8,858001.5,1868536.6,257930.5,2984468.6
83503,Charles Darwin,AK,1.76,Tile,71262,1.5,14.3,106893,1019046.6,19816.54,1145756.14
83559,Jean Ichbiah,LO,9.46,Laminate,22370,4.5,9.8,100665,219226,30261.69,350152.69
83559,"Adams, Douglas",DN,9.46,Asphalt,49852,10.78,13.33,537404.56,664527.16,113702.74,1315634.46
