OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
253707,Charles Babbage,ZZ,9.46,Marble,255566,88.73,34.25,22676371.18,8753135.5,2973231.33,34402738.01
253806,"Alphabet",XX,9.46,Tile,35283,1.5,14.3,52924.5,504546.9,52736.79,610208.19
253806,"Alan M. Galloway, Sr.",OH,7.14,Disco Light Up Panels,9265,40.78,23.33,377826.7,216152.45,42410.11,636389.26
253825,Grace Murray Hopper,RI,7,Carpet,116469,12.5,6.3,1455862.5,733754.7,153273.2,2342890.4
253845,Charles Babbage,II,9.46,Trampoline,36507,20.78,13.33,758615.46,486638.31,117801.01,1363054.78
253852,Steve Jobs,HI,4.35,Straw,156921,1.8,3.25,282457.8,509993.25,34471.62,826922.67
253902,"Microsoft, Inc.",XX,9.46,Marble,95925,88.73,34.25,8511425.25,3285431.25,1115982.62,12912839.12
253943,"Monsters Inc.",LO,9.46,Dirt,8779,0.78,3.33,6847.62,29234.07,3413.33,39495.02
254035,Monty Hall,XX,9.46,Laminate,197249,4.5,9.8,887620.5,1933040.2,266834.5,3087495.2
254122,Grace Murray Hopper,TX,8.19,Wood,226977,12.5,9.25,2837212.5,2099537.25,404319.8,5341069.55
		254131,Charles Babbage,XX,9.46,Disco Light Up Panels,180562,40.78,23.33,7363318.36,4212511.46,1095073.5,12670903.32
254222,Grace Murray Hopper,KY,6,Dirt,238982,0.78,3.33,186405.96,795810.06,58932.96,1041148.98
254251,Steve Jobs,HI,4.35,Distressed Red Oak,266511,18.57,23.33,4949109.27,6217701.63,485756.27,11652567.17
254312,Elon Musk,HI,4.35,Trampoline,242156,20.78,13.33,5032001.68,3227939.48,359307.44,8619248.6
254406,Charles Babbage,II,9.46,Marble,116479,88.73,34.25,10335181.67,3989405.75,1355105.97,15679693.39
254406,Louisville Llama Farm,XX,9.46,Asphalt,43573,10.78,13.33,469716.94,580828.09,99381.56,1149926.59

254415,"Tractor Supply Co.",HI,4.35,Trampoline,232899,20.78,13.33,4839641.22,3104543.67,345572.04,8289756.93
254415,"Alphabet",AK,1.76,Granite,197713,72.5,29.25,14334192.5,5783105.25,354064.44,20471362.19
254504,"Thurston Howell, III",AK,1.76,Straw,254214,1.8,3.25,457585.2,826195.5,22594.54,1306375.24
254553,The Boring Company,TX,8.19,Granite,4875,72.5,29.25,353437.5,142593.75,40624.96,536656.21
254619,Steve Jobs,II,9.46,Tile,23508,1.5,14.3,35262,336164.4,35136.94,406563.34
		254678,Elon Musk,RI,7,Tile,34535,1.5,14.3,51802.5,493850.5,38195.71,583848.71
254727,Penn Jillette,LO,9.46,Straw,211145,1.8,3.25,380061,686221.25,100870.3,1167152.55
254815,"Alan M. Galloway, Jr.",TX,8.19,Marble,79061,88.73,34.25,7015082.53,2707839.25,796307.29,10519229.07
254878,Jaden Smith,HI,4.35,Carpet,172854,12.5,6.3,2160675,1088980.2,141360,3391015.2
254974,"Thurston Howell, III",TX,8.19,Tile,242060,1.5,14.3,363090,3461458,313230.48,4137778.48
255022,Steve Jobs,ZZ,9.46,Trampoline,170150,20.78,13.33,3535717,2268099.5,549041.04,6352857.54
255055,Charles Babbage,DN,9.46,Trampoline,168947,20.78,13.33,3510718.66,2252063.51,545159.19,6307941.36
255095,"Tractor Supply Co.",HI,4.35,Straw,278560,1.8,3.25,501408,905320,61192.67,1467920.67
255140,Albert Einstein,KY,6,Distressed Red Oak,9621,18.57,23.33,178661.97,224457.93,24187.19,427307.09
255211,Elon Musk,LO,9.46,Granite,141549,72.5,29.25,10262302.5,4140308.25,1362486.98,15765097.73
,what,wut?
