OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
166882,"Tractor Supply Co.",TX,8.19,Granite,62736,72.5,29.25,4548360,1835028,522799.48,6906187.48
166953,Albert Einstein,WY,9.46,Tile,120269,1.5,14.3,180403.5,1719846.7,179763.67,2080013.87
167032,"Alan M. Galloway, Sr.",OH,7.14,Wood,70746,12.5,9.25,884325,654400.5,109865,1648590.5
167048,"Alan M. Galloway, Jr.",XX,9.46,Trampoline,111515,20.78,13.33,2317281.7,1486494.95,359837.27,4163613.92
167048,"Tractor Supply Co.",WY,9.46,Laminate,252994,4.5,9.8,1138473,2479341.2,342245.22,3960059.42
167079,Ada Lovelace,ZZ,9.46,Asphalt,209164,10.78,13.33,2254787.92,2788156.12,477062.51,5520006.55
167103,"Microsoft, Inc.",XX,9.46,Tile,233588,1.5,14.3,350382,3340308.4,349139.31,4039829.71
167118,"Alan M. Galloway, Sr.",TX,8.19,Wood,134689,12.5,9.25,1683612.5,1245873.25,239924.88,3169410.63
167118,"Monsters Inc.",AK,1.76,Straw,223500,1.8,3.25,402300,726375,19864.68,1148539.68
167188,Penn Jillette,KY,6,Asphalt,136237,10.78,13.33,1468634.86,1816039.21,197080.44,3481754.51
		167188,Grace Murray Hopper,RI,7,Straw,197703,1.8,3.25,355865.4,642534.75,69888.01,1068288.16
167260,Ada Lovelace,II,9.46,Asphalt,245675,10.78,13.33,2648376.5,3274847.75,560337.01,6483561.26
167297,Steve Jobs,AK,1.76,Wood,256385,12.5,9.25,3204812.5,2371561.25,98144.18,5674517.93
167339,Alex Trebek,XX,9.46,Distressed Red Oak,113947,18.57,23.33,2115995.79,2658383.51,451656.28,5226035.58
167432,Grace Murray Hopper,LO,9.46,Asphalt,111783,10.78,13.33,1205020.74,1490067.39,254955.34,2950043.47
167448,"Alan M. Galloway, Sr.",RI,7,Granite,84565,72.5,29.25,6130962.5,2473526.25,602314.21,9206802.96

167486,Alex Trebek,TX,8.19,Wood,109060,12.5,9.25,1363250,1008805,194271.3,2566326.3
167518,Grace Murray Hopper,KY,6,Granite,10766,72.5,29.25,780535,314905.5,65726.43,1161166.93
167549,"Adams, Douglas",ZZ,9.46,Distressed Red Oak,248300,18.57,23.33,4610931,5792839,984196.64,11387966.64
167621,Jean Ichbiah,OH,7.14,Carpet,107282,12.5,6.3,1341025,675876.6,144006.77,2160908.37
