OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
182063,"Thurston Howell, III",ZZ,9.46,Straw,221495,1.8,3.25,398691,719858.75,105814.81,1224364.56
182063,Alex Trebek,KY,6,Bamboo,41352,18.5,9.25,765012,382506,68851.08,1216369.08
182069,Louisville Llama Farm,HI,4.35,Trampoline,133310,20.78,13.33,2770181.8,1777022.3,197803.38,4745007.48
182108,"Monsters Inc.",TX,8.19,Tile,160759,1.5,14.3,241138.5,2298853.7,208025.36,2748017.56
182108,Grace Murray Hopper,II,9.46,Marble,256189,88.73,34.25,22731649.97,8774473.25,2980479.26,34486602.48
182170,Monty Hall,DN,9.46,Trampoline,73335,20.78,13.33,1523901.3,977555.55,236637.82,2738094.67
182251,"Alphabet",TX,8.19,Tile,141318,1.5,14.3,211977,2020847.4,182868.32,2415692.72
182337,Bill Gates,ZZ,9.46,Disco Light Up Panels,295924,40.78,23.33,12067780.72,6903906.92,1794721.65,20766409.29
182356,"Monsters Inc.",HI,4.35,Asphalt,270278,10.78,13.33,2913596.84,3602805.74,283463.51,6799866.09
182415,The Boring Company,AK,1.76,Dirt,208698,0.78,3.33,162784.44,694964.34,15096.38,872845.16
		182420,"Thurston Howell, III",AK,1.76,Carpet,192012,12.5,6.3,2400150,1209675.6,63532.93,3673358.53
182420,Grace Murray Hopper,II,9.46,Trampoline,115240,20.78,13.33,2394687.2,1536149.2,371857.12,4302693.52
182516,Apple,AK,1.76,Marble,188638,88.73,34.25,16737849.74,6460851.5,408297.14,23606998.38
182525,Thomas J. Watson,AK,1.76,Bamboo,137386,18.5,9.25,2541641,1270820.5,67099.32,3879560.82
182525,Bill Gates,RI,7,Distressed Red Oak,88787,18.57,23.33,1648774.59,2071400.71,260412.27,3980587.57
182619,Elon Musk,TX,8.19,Laminate,48410,4.5,9.8,217845,474418,56696.34,748959.34

182657,"Tractor Supply Co.",II,9.46,Dirt,126180,0.78,3.33,98420.4,420179.4,49059.54,567659.34
182738,Penn Jillette,TX,8.19,Mosaic Tile,242952,18.5,49.25,4494612,11965386,1348073.84,17808071.84
182803,"Alan M. Galloway, Sr.",AK,1.76,Dirt,246033,0.78,3.33,191905.74,819289.89,17797.04,1028992.67
182887,Jaden Smith,TX,8.19,Straw,285799,1.8,3.25,514438.2,928846.75,118205.04,1561489.99
182906,"Thurston Howell, III",II,9.46,Straw,61505,1.8,3.25,110709,199891.25,29382.78,339983.03
		182945,"Alphabet",TX,8.19,Straw,58554,1.8,3.25,105397.2,190300.5,24217.64,319915.34
182945,Bill Gates,TX,8.19,Wood,129534,12.5,9.25,1619175,1198189.5,230742.15,3048106.65
182948,Louisville Llama Farm,TX,8.19,Mosaic Tile,219909,18.5,49.25,4068316.5,10830518.25,1220214.57,16119049.32
182957,"Thurston Howell, III",II,9.46,Bamboo,192576,18.5,9.25,3562656,1781328,505540.89,5849524.89
183027,The Boring Company,TX,8.19,Asphalt,117170,10.78,13.33,1263092.6,1561876.1,231364.94,3056333.64
183086,Monty Hall,LO,9.46,Tile,26003,1.5,14.3,39004.5,371842.9,38866.16,449713.56
183121,Charles Babbage,AK,1.76,Carpet,244660,12.5,6.3,3058250,1541358,80953.1,4680561.1
183188,"Monsters Inc.",XX,9.46,Marble,100124,88.73,34.25,8884002.52,3429247,1164833.4,13478082.92
183252,Apple,AK,1.76,Bamboo,293189,18.5,9.25,5423996.5,2711998.25,143193.51,8279188.26
183343,The Boring Company,AK,1.76,Tile,195408,1.5,14.3,293112,2794334.4,54339.06,3141785.46
,what,wut?183412,"Alan M. Galloway, Sr.",II,9.46,Disco Light Up Panels,82990,40.78,23.33,3384332.2,1936156.7,503318.25,5823807.15
		183438,Louisville Llama Farm,WY,9.46,Laminate,92809,4.5,9.8,417640.5,909528.2,125550.16,1452718.86

183488,Charles Babbage,WY,9.46,Distressed Red Oak,36060,18.57,23.33,669634.2,841279.8,142932.46,1653846.46
183572,Penn Jillette,DN,9.46,Disco Light Up Panels,110492,40.78,23.33,4505863.76,2577778.36,670112.54,7753754.66
183618,Charles Babbage,HI,4.35,Disco Light Up Panels,197175,40.78,23.33,8040796.5,4600092.75,549878.68,13190767.93
