OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
66489,Albert Einstein,XX,9.46,Straw,79962,1.8,3.25,143931.6,259876.5,38200.25,442008.35
66499,"Microsoft, Inc.",II,9.46,Laminate,228117,4.5,9.8,1026526.5,2235546.6,308592.12,3570665.22
66543,Ada Lovelace,II,9.46,Wood,126773,12.5,9.25,1584662.5,1172650.25,260841.79,3018154.54
66593,Alex Trebek,KY,6,Wood,150326,12.5,9.25,1879075,1390515.5,196175.43,3465765.93
66689,Penn Jillette,HI,4.35,Dirt,105869,0.78,3.33,82577.82,352543.77,18927.79,454049.38
66689,Alex Trebek,ZZ,9.46,Marble,166787,88.73,34.25,14799010.51,5712454.75,1940384.61,22451849.87
66695,"Monsters Inc.",XX,9.46,Distressed Red Oak,150880,18.57,23.33,2801841.6,3520030.4,598049.09,6919921.09
66788,Apple,RI,7,Mosaic Tile,99705,18.5,49.25,1844542.5,4910471.25,472850.96,7227864.71
66874,Bill Gates,TX,8.19,Disco Light Up Panels,179481,40.78,23.33,7319235.18,4187291.73,942384.55,12448911.46
66891,Apple,HI,4.35,Bamboo,297557,18.5,9.25,5504804.5,2752402.25,359188.49,8616395.24
		66933,The Boring Company,HI,4.35,Granite,99097,72.5,29.25,7184532.5,2898587.25,438615.71,10521735.46
67029,Ada Lovelace,II,9.46,Wood,77828,12.5,9.25,972850,719909,160135,1852894
67052,Grace Murray Hopper,HI,4.35,Mosaic Tile,213315,18.5,49.25,3946327.5,10505763.75,628665.97,15080757.22
67062,"Adams, Douglas",ZZ,9.46,Bamboo,250359,18.5,9.25,4631641.5,2315820.75,657229.93,7604692.18
67122,Jean Ichbiah,DN,9.46,Straw,81840,1.8,3.25,147312,265980,39097.42,452389.42
67182,"Tractor Supply Co.",ZZ,9.46,Bamboo,41477,18.5,9.25,767324.5,383662.25,108883.35,1259870.1

67242,Louisville Llama Farm,II,9.46,Carpet,94049,12.5,6.3,1175612.5,592508.7,167264.27,1935385.47
67242,Thomas J. Watson,RI,7,Disco Light Up Panels,57649,40.78,23.33,2350926.22,1344951.17,258711.42,3954588.81
67279,Louisville Llama Farm,WY,9.46,Mosaic Tile,30065,18.5,49.25,556202.5,1480701.25,192691.09,2229594.84
67321,"Alan M. Galloway, Jr.",AK,1.76,Wood,182474,12.5,9.25,2280925,1687884.5,69851.05,4038660.55
67365,Penn Jillette,AK,1.76,Disco Light Up Panels,298401,40.78,23.33,12168792.78,6961695.33,336696.59,19467184.7
		67380,Charles Darwin,WY,9.46,Granite,173146,72.5,29.25,12553085,5064520.5,1666625.48,19284230.98
67429,Jean Ichbiah,LO,9.46,Granite,181305,72.5,29.25,13144612.5,5303171.25,1745160.34,20192944.09
67457,"Monsters Inc.",LO,9.46,Laminate,139945,4.5,9.8,629752.5,1371461,189314.8,2190528.3
67521,Elon Musk,ZZ,9.46,Granite,146708,72.5,29.25,10636330,4291209,1412145.19,16339684.19
67617,Grace Murray Hopper,OH,7.14,Bamboo,239345,18.5,9.25,4427882.5,2213941.25,474226.22,7116049.97
67617,Jaden Smith,AK,1.76,Tile,113844,1.5,14.3,170766,1627969.2,31657.74,1830392.94
67691,"Thurston Howell, III",RI,7,Marble,157567,88.73,34.25,13980919.91,5396669.75,1356431.28,20734020.94
67751,The Boring Company,XX,9.46,Distressed Red Oak,177808,18.57,23.33,3301894.56,4148260.64,704784.68,8154939.88
67832,"Thurston Howell, III",XX,9.46,Dirt,121018,0.78,3.33,94394.04,402989.94,47052.52,544436.5
67895,Albert Einstein,XX,9.46,Asphalt,159035,10.78,13.33,1714397.3,2119936.55,362727.98,4197061.83
,what,wut?67898,Monty Hall,LO,9.46,Dirt,117705,0.78,3.33,91809.9,391957.65,45764.41,529531.96
