OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
30347,Louisville Llama Farm,DN,9.46,Laminate,227257,4.5,9.8,1022656.5,2227118.6,307428.72,3557203.82
30353,Jaden Smith,ZZ,9.46,Disco Light Up Panels,235126,40.78,23.33,9588438.28,5485489.58,1425993.58,16499921.44
30422,"Monsters Inc.",WY,9.46,Mosaic Tile,32031,18.5,49.25,592573.5,1577526.75,205291.48,2375391.73
30422,"Alphabet",AK,1.76,Wood,105665,12.5,9.25,1320812.5,977401.25,40448.56,2338662.31
30498,Apple,RI,7,Carpet,217646,12.5,6.3,2720575,1371169.8,286422.14,4378166.94
30550,Jean Ichbiah,TX,8.19,Dirt,75778,0.78,3.33,59106.84,252340.74,25507.56,336955.14
30633,Apple,WY,9.46,Laminate,157046,4.5,9.8,706707,1539050.8,212448.69,2458206.49
30680,Jean Ichbiah,XX,9.46,Tile,39459,1.5,14.3,59188.5,564263.7,58978.58,682430.78
30774,"Monsters Inc.",XX,9.46,Disco Light Up Panels,273438,40.78,23.33,11150801.64,6379308.54,1658348.42,19188458.6
30775,Albert Einstein,TX,8.19,Tile,97817,1.5,14.3,146725.5,1398783.1,126577.15,1672085.75
		30792,"Alan M. Galloway, Jr.",OH,7.14,Disco Light Up Panels,63672,40.78,23.33,2596544.16,1485467.76,291455.65,4373467.57
30823,Albert Einstein,LO,9.46,Distressed Red Oak,18379,18.57,23.33,341298.03,428782.07,72849.58,842929.68
30854,Penn Jillette,RI,7,Disco Light Up Panels,19383,40.78,23.33,790438.74,452205.39,86985.09,1329629.22
30939,Albert Einstein,ZZ,9.46,Granite,212431,72.5,29.25,15401247.5,6213606.75,2044765.21,23659619.46
31034,"Adams, Douglas",DN,9.46,Carpet,277924,12.5,6.3,3474050,1750921.2,494282.28,5719253.48
31056,"Alan M. Galloway, Jr.",II,9.46,Trampoline,211165,20.78,13.33,4388008.7,2814829.45,681388.49,7884226.64

31149,Ada Lovelace,AK,1.76,Dirt,269633,0.78,3.33,210313.74,897877.89,19504.17,1127695.8
31161,"Tractor Supply Co.",LO,9.46,Straw,191677,1.8,3.25,345018.6,622950.25,91569.85,1059538.7
31210,Apple,XX,9.46,Straw,127546,1.8,3.25,229582.8,414524.5,60932.55,705039.85
31240,Albert Einstein,WY,9.46,Tile,81942,1.5,14.3,122913,1171770.6,122477.07,1417160.67
31289,"Alphabet",OH,7.14,Bamboo,173971,18.5,9.25,3218463.5,1609231.75,344697.44,5172392.69
		31336,Charles Darwin,LO,9.46,Granite,136197,72.5,29.25,9874282.5,3983762.25,1310971.03,15169015.78
31432,Ada Lovelace,OH,7.14,Dirt,57691,0.78,3.33,44998.98,192111.03,16929.65,254039.66
31521,Apple,KY,6,Laminate,234209,4.5,9.8,1053940.5,2295248.2,200951.32,3550140.02
31521,Thomas J. Watson,LO,9.46,Tile,90296,1.5,14.3,135444,1291232.8,134963.63,1561640.43
31560,Bill Gates,HI,4.35,Disco Light Up Panels,239098,40.78,23.33,9750416.44,5578156.34,666792.92,15995365.7
