OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
183638,"Alan M. Galloway, Jr.",II,9.46,Dirt,63396,0.78,3.33,49448.88,211108.68,24648.75,285206.31
183638,Grace Murray Hopper,DN,9.46,Dirt,8769,0.78,3.33,6839.82,29200.77,3409.44,39450.03
183674,Penn Jillette,II,9.46,Disco Light Up Panels,238281,40.78,23.33,9717099.18,5559095.73,1445128.04,16721322.95
183748,Grace Murray Hopper,ZZ,9.46,Granite,122909,72.5,29.25,8910902.5,3595088.25,1183066.72,13689057.47
183771,Apple,HI,4.35,Tile,171326,1.5,14.3,256989,2449961.8,117752.36,2824703.16
183771,Bill Gates,DN,9.46,Marble,207446,88.73,34.25,18406683.58,7105025.5,2413407.68,27925116.76
183870,Apple,OH,7.14,Bamboo,188681,18.5,9.25,3490598.5,1745299.25,373843.1,5609740.85
183967,Elon Musk,KY,6,Granite,54572,72.5,29.25,3956470,1596231,333162.06,5885863.06
183967,Louisville Llama Farm,WY,9.46,Carpet,128849,12.5,6.3,1610612.5,811748.7,229155.37,2651516.57
184012,Ada Lovelace,TX,8.19,Dirt,120774,0.78,3.33,94203.72,402177.42,40653.62,537034.76
		184046,"Microsoft, Inc.",XX,9.46,Disco Light Up Panels,293076,40.78,23.33,11951639.28,6837463.08,1777449.08,20566551.44
184092,Jean Ichbiah,KY,6,Wood,121644,12.5,9.25,1520550,1125207,158745.42,2804502.42
184104,"Thurston Howell, III",HI,4.35,Carpet,171469,12.5,6.3,2143362.5,1080254.7,140227.35,3363844.55
184123,Jaden Smith,WY,9.46,Distressed Red Oak,266030,18.57,23.33,4940177.1,6206479.9,1054473.75,12201130.75
184150,Alex Trebek,II,9.46,Straw,247874,1.8,3.25,446173.2,805590.5,118416.85,1370180.55
184169,Steve Jobs,OH,7.14,Straw,184777,1.8,3.25,332598.6,600525.25,66625.04,999748.89

184248,Alex Trebek,II,9.46,Asphalt,111888,10.78,13.33,1206152.64,1491467.04,255194.82,2952814.5
184337,Louisville Llama Farm,DN,9.46,Trampoline,163874,20.78,13.33,3405301.72,2184440.42,528789.61,6118531.75
184412,Thomas J. Watson,DN,9.46,Mosaic Tile,186468,18.5,49.25,3449658,9183549,1195101.38,13828308.38
184413,Grace Murray Hopper,WY,9.46,Dirt,144311,0.78,3.33,112562.58,480555.63,56108.98,649227.19
184497,Albert Einstein,II,9.46,Asphalt,241577,10.78,13.33,2604200.06,3220221.41,550990.27,6375411.74
