OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
18947,Monty Hall,WY,9.46,Carpet,193114,12.5,6.3,2413925,1216618.2,343449.39,3973992.59
18999,Elon Musk,RI,7,Straw,299974,1.8,3.25,539953.2,974915.5,106040.81,1620909.51
19096,"Adams, Douglas",LO,9.46,Trampoline,9737,20.78,13.33,202334.86,129794.21,31419.41,363548.48
19096,Monty Hall,HI,4.35,Tile,250131,1.5,14.3,375196.5,3576873.3,171915.04,4123984.84
19100,"Alphabet",TX,8.19,Marble,77096,88.73,34.25,6840728.08,2640538,776515.69,10257781.77
19106,"Microsoft, Inc.",OH,7.14,Asphalt,159995,10.78,13.33,1724746.1,2132733.35,275424.03,4132903.48
19117,Jaden Smith,ZZ,9.46,Carpet,183888,12.5,6.3,2298600,1158494.4,327041.13,3784135.53
19117,Jaden Smith,OH,7.14,Trampoline,123409,20.78,13.33,2564439.02,1645041.97,300556.94,4510037.93
19150,Jean Ichbiah,II,9.46,Bamboo,2435,18.5,9.25,45047.5,22523.75,6392.24,73963.49
19246,Bill Gates,WY,9.46,Dirt,39996,0.78,3.33,31196.88,133186.68,15550.68,179934.24
		19341,Monty Hall,HI,4.35,Mosaic Tile,87592,18.5,49.25,1620452,4313906,258144.57,6192502.57
19341,The Boring Company,WY,9.46,Laminate,246233,4.5,9.8,1108048.5,2413083.4,333099.08,3854230.98
19398,Elon Musk,HI,4.35,Asphalt,168990,10.78,13.33,1821712.2,2252636.7,177234.18,4251583.08
19416,"Adams, Douglas",AK,1.76,Bamboo,155309,18.5,9.25,2873216.5,1436608.25,75852.92,4385677.67
19495,"Alan M. Galloway, Jr.",DN,9.46,Granite,235126,72.5,29.25,17046635,6877435.5,2263217.07,26187287.57
19495,"Tractor Supply Co.",II,9.46,Carpet,266323,12.5,6.3,3329037.5,1677834.9,473650.13,5480522.53

19537,Steve Jobs,RI,7,Trampoline,31236,20.78,13.33,649084.08,416375.88,74582.2,1140042.16
19537,"Alphabet",TX,8.19,Mosaic Tile,248384,18.5,49.25,4595104,12232912,1378214.51,18206230.51
19629,Monty Hall,ZZ,9.46,Laminate,164791,4.5,9.8,741559.5,1614951.8,222925.97,2579437.27
19716,Louisville Llama Farm,ZZ,9.46,Granite,32135,72.5,29.25,2329787.5,939948.75,309317.05,3579053.3
19756,"Thurston Howell, III",ZZ,9.46,Straw,32956,1.8,3.25,59320.8,107107,15744.07,182171.87
		19849,Monty Hall,OH,7.14,Disco Light Up Panels,278503,40.78,23.33,11357352.34,6497474.99,1274834.67,19129662
19855,Monty Hall,RI,7,Dirt,162154,0.78,3.33,126480.12,539972.82,46651.71,713104.65
19900,Steve Jobs,XX,9.46,Asphalt,197169,10.78,13.33,2125481.82,2628262.77,449704.24,5203448.83
19933,"Adams, Douglas",TX,8.19,Asphalt,170567,10.78,13.33,1838712.26,2273658.11,336803.13,4449173.5
19977,Albert Einstein,KY,6,Asphalt,281827,10.78,13.33,3038095.06,3756753.91,407690.94,7202539.91
19988,Jean Ichbiah,LO,9.46,Bamboo,275255,18.5,9.25,5092217.5,2546108.75,722585.66,8360911.91
20053,Ada Lovelace,AK,1.76,Dirt,143233,0.78,3.33,111721.74,476965.89,10360.9,599048.53
20089,Jaden Smith,TX,8.19,Granite,107195,72.5,29.25,7771637.5,3135453.75,893290.77,11800382.02
20170,Grace Murray Hopper,KY,6,Granite,5017,72.5,29.25,363732.5,146747.25,30628.79,541108.54
20210,Jaden Smith,II,9.46,Dirt,231814,0.78,3.33,180814.92,771940.62,90130.67,1042886.21
,what,wut?
