OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
67919,Penn Jillette,XX,9.46,Straw,239238,1.8,3.25,430628.4,777523.5,114291.17,1322443.07
67942,"Tractor Supply Co.",OH,7.14,Dirt,172248,0.78,3.33,134353.44,573585.84,50546.86,758486.14
67942,"Alphabet",XX,9.46,Marble,250940,88.73,34.25,22265906.2,8594695,2919412.87,33780014.07
67954,Steve Jobs,XX,9.46,Straw,246367,1.8,3.25,443460.6,800692.75,117696.91,1361850.26
67990,"Alan M. Galloway, Sr.",OH,7.14,Granite,293041,72.5,29.25,21245472.5,8571449.25,2128928.21,31945849.96
68025,Ada Lovelace,DN,9.46,Trampoline,293105,20.78,13.33,6090721.9,3907089.65,945792.97,10943604.52
68058,"Microsoft, Inc.",KY,6,Tile,134166,1.5,14.3,201249,1918573.8,127189.37,2247012.17
68090,Charles Babbage,RI,7,Granite,274628,72.5,29.25,19910530,8032869,1956037.93,29899436.93
68155,Bill Gates,RI,7,Straw,189069,1.8,3.25,340324.2,614474.25,66835.89,1021634.34
68163,Jaden Smith,TX,8.19,Wood,61709,12.5,9.25,771362.5,570808.25,109923.78,1452094.53
		68163,"Alphabet",OH,7.14,Carpet,74452,12.5,6.3,930650,469047.6,99938.41,1499636.01
68220,Monty Hall,WY,9.46,Straw,274021,1.8,3.25,493237.8,890568.25,130908.05,1514714.1
68231,"Alphabet",WY,9.46,Dirt,249345,0.78,3.33,194489.1,830318.85,96946.83,1121754.78
68289,Jaden Smith,LO,9.46,Carpet,87967,12.5,6.3,1099587.5,554192.1,156447.55,1810227.15
68380,Elon Musk,TX,8.19,Carpet,163485,12.5,6.3,2043562.5,1029955.5,251721.12,3325239.12
68440,Elon Musk,DN,9.46,Wood,151895,12.5,9.25,1898687.5,1405028.75,312531.56,3616247.81

68499,Elon Musk,XX,9.46,Disco Light Up Panels,99920,40.78,23.33,4074737.6,2331133.6,605995.42,7011866.62
68570,Charles Darwin,OH,7.14,Mosaic Tile,148630,18.5,49.25,2749655,7320027.5,718975.33,10788657.83
68645,"Alan M. Galloway, Jr.",DN,9.46,Disco Light Up Panels,18402,40.78,23.33,750433.56,429318.66,111604.56,1291356.78
68725,Monty Hall,DN,9.46,Tile,137669,1.5,14.3,206503.5,1968666.7,205771.1,2380941.3
68816,"Alan M. Galloway, Sr.",II,9.46,Marble,214244,88.73,34.25,19009870.12,7337857,2492494.99,28840222.11
		68873,Albert Einstein,RI,7,Mosaic Tile,135085,18.5,49.25,2499072.5,6652936.25,640640.61,9792649.36
68873,"Alan M. Galloway, Jr.",HI,4.35,Wood,297451,12.5,9.25,3718137.5,2751421.75,281425.83,6750985.08
68947,"Monsters Inc.",ZZ,9.46,Disco Light Up Panels,209077,40.78,23.33,8526160.06,4877766.41,1268011.44,14671937.91
68968,Bill Gates,KY,6,Mosaic Tile,212250,18.5,49.25,3926625,10453312.5,862796.25,15242733.75
69043,Albert Einstein,KY,6,Asphalt,21900,10.78,13.33,236082,291927,31680.54,559689.54
69110,Bill Gates,TX,8.19,Trampoline,172589,20.78,13.33,3586399.42,2300611.37,482146.18,6369156.97
69171,Jaden Smith,XX,9.46,Laminate,11318,4.5,9.8,50931,110916.4,15310.76,177158.16
69196,"Microsoft, Inc.",AK,1.76,Carpet,221445,12.5,6.3,2768062.5,1395103.5,73271.72,4236437.72
69239,Bill Gates,TX,8.19,Granite,202930,72.5,29.25,14712425,5935702.5,1691081.64,22339209.14
69261,Steve Jobs,WY,9.46,Mosaic Tile,9892,18.5,49.25,183002,487181,63399.31,733582.31
,what,wut?69285,"Alan M. Galloway, Sr.",DN,9.46,Bamboo,103737,18.5,9.25,1919134.5,959567.25,272325.19,3151026.94
		69377,Bill Gates,HI,4.35,Tile,112452,1.5,14.3,168678,1608063.6,77288.26,1854029.86

69377,Thomas J. Watson,WY,9.46,Wood,239126,12.5,9.25,2989075,2211915.5,492013.7,5693004.2
69418,Charles Darwin,WY,9.46,Marble,176863,88.73,34.25,15693053.99,6057557.75,2057607.87,23808219.61
69439,Thomas J. Watson,AK,1.76,Granite,69698,72.5,29.25,5053105,2038666.5,124815.18,7216586.68
69448,"Microsoft, Inc.",HI,4.35,Marble,213411,88.73,34.25,18935958.03,7309326.75,1141669.89,27386954.67
69516,"Microsoft, Inc.",RI,7,Granite,112095,72.5,29.25,8126887.5,3278778.75,798396.64,12204062.89
69530,Thomas J. Watson,TX,8.19,Dirt,33118,0.78,3.33,25832.04,110282.94,11147.82,147262.8
69543,Monty Hall,WY,9.46,Asphalt,278242,10.78,13.33,2999448.76,3708965.86,634616.02,7343030.64
69626,Apple,WY,9.46,Granite,157984,72.5,29.25,11453840,4621032,1520682.89,17595554.89
