OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
55341,Penn Jillette,II,9.46,Marble,51557,88.73,34.25,4574652.61,1765827.25,599809.39,6940289.25
55351,Grace Murray Hopper,ZZ,9.46,Tile,166545,1.5,14.3,249817.5,2381593.5,248931.48,2880342.48
55359,"Alphabet",LO,9.46,Mosaic Tile,31958,18.5,49.25,591223,1573931.5,204823.62,2369978.12
55415,"Tractor Supply Co.",II,9.46,Tile,101145,1.5,14.3,151717.5,1446373.5,151179.41,1749270.41
55438,Charles Babbage,AK,1.76,Trampoline,101753,20.78,13.33,2114427.34,1356367.49,61085.99,3531880.82
55486,"Alan M. Galloway, Sr.",ZZ,9.46,Straw,171801,1.8,3.25,309241.8,558353.25,82074.49,949669.54
55555,"Microsoft, Inc.",TX,8.19,Granite,50119,72.5,29.25,3633627.5,1465980.75,417657.92,5517266.17
55624,Ada Lovelace,RI,7,Carpet,46807,12.5,6.3,585087.5,294884.1,61598.01,941569.61
55653,"Adams, Douglas",XX,9.46,Distressed Red Oak,158807,18.57,23.33,2949045.99,3704967.31,629469.66,7283482.96
55727,Steve Jobs,OH,7.14,Granite,101621,72.5,29.25,7367522.5,2972414.25,738271.48,11078208.23
		55727,"Monsters Inc.",LO,9.46,Tile,94684,1.5,14.3,142026,1353981.2,141522.28,1637529.48
55779,Steve Jobs,DN,9.46,Mosaic Tile,902,18.5,49.25,16687,44423.5,5781.05,66891.55
55821,Alex Trebek,ZZ,9.46,Dirt,272366,0.78,3.33,212445.48,906978.78,105897.53,1225321.79
55900,"Tractor Supply Co.",DN,9.46,Laminate,4075,4.5,9.8,18337.5,39935,5512.58,63785.08
55934,Jean Ichbiah,LO,9.46,Laminate,19985,4.5,9.8,89932.5,195853,27035.31,312820.81
55951,"Alan M. Galloway, Jr.",TX,8.19,Granite,148868,72.5,29.25,10792930,4354389,1240565.43,16387884.43

55951,Charles Darwin,DN,9.46,Laminate,168290,4.5,9.8,757305,1649242,227659.35,2634206.35
55999,"Alan M. Galloway, Sr.",KY,6,Granite,87108,72.5,29.25,6315330,2547909,531794.34,9395033.34
56058,"Microsoft, Inc.",KY,6,Carpet,153277,12.5,6.3,1915962.5,965645.1,172896.46,3054504.06
56142,"Tractor Supply Co.",WY,9.46,Trampoline,105931,20.78,13.33,2201246.18,1412060.23,341818.79,3955125.2
56198,"Tractor Supply Co.",ZZ,9.46,Tile,107028,1.5,14.3,160542,1530500.4,159972.61,1851015.01
		56198,Louisville Llama Farm,XX,9.46,Straw,58461,1.8,3.25,105229.8,189998.25,27928.57,323156.62
56217,"Adams, Douglas",LO,9.46,Marble,94264,88.73,34.25,8364044.72,3228542,1096658.7,12689245.42
56217,Louisville Llama Farm,XX,9.46,Marble,274899,88.73,34.25,24391788.27,9415290.75,3198149.68,37005228.7
56305,Louisville Llama Farm,LO,9.46,Trampoline,226015,20.78,13.33,4696591.7,3012779.95,729306.56,8438678.21
56394,"Alan M. Galloway, Sr.",ZZ,9.46,Laminate,281201,4.5,9.8,1265404.5,2755769.8,380403.09,4401577.39
56421,"Thurston Howell, III",XX,9.46,Mosaic Tile,2803,18.5,49.25,51855.5,138047.75,17964.85,207868.1
56520,"Alan M. Galloway, Jr.",HI,4.35,Bamboo,264693,18.5,9.25,4896820.5,2448410.25,319517.54,7664748.29
56529,Alex Trebek,HI,4.35,Bamboo,122396,18.5,9.25,2264326,1132163,147747.27,3544236.27
56607,Charles Babbage,WY,9.46,Distressed Red Oak,142950,18.57,23.33,2654581.5,3335023.5,566616.63,6556221.63
56629,Thomas J. Watson,II,9.46,Laminate,133381,4.5,9.8,600214.5,1307133.8,180435.15,2087783.45
,what,wut?56728,Bill Gates,TX,8.19,Granite,285500,72.5,29.25,20698750,8350875,2379164.29,31428789.29
		56728,Elon Musk,HI,4.35,Distressed Red Oak,283224,18.57,23.33,5259469.68,6607615.92,516218.22,12383303.82

56730,"Adams, Douglas",ZZ,9.46,Laminate,175860,4.5,9.8,791370,1723428,237899.89,2752697.89
56825,"Adams, Douglas",KY,6,Mosaic Tile,2986,18.5,49.25,55241,147060.5,12138.09,214439.59
56895,Jaden Smith,ZZ,9.46,Tile,225674,1.5,14.3,338511,3227138.2,337310.41,3902959.61
56953,Elon Musk,HI,4.35,Tile,54661,1.5,14.3,81991.5,781652.3,37568.51,901212.31
56969,"Alan M. Galloway, Sr.",RI,7,Tile,151481,1.5,14.3,227221.5,2166178.3,167537.99,2560937.79
56987,"Monsters Inc.",TX,8.19,Tile,171292,1.5,14.3,256938,2449475.6,221655.27,2928068.87
56987,"Adams, Douglas",OH,7.14,Laminate,88608,4.5,9.8,398736,868358.4,90470.54,1357564.94
56992,Penn Jillette,ZZ,9.46,Granite,110578,72.5,29.25,8016905,3234406.5,1064374.07,12315685.57
