OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
249195,"Thurston Howell, III",XX,9.46,Straw,19214,1.8,3.25,34585.2,62445.5,9179.1,106209.8
249262,Monty Hall,XX,9.46,Granite,270739,72.5,29.25,19628577.5,7919115.75,2606011.78,30153705.03
249304,Apple,RI,7,Distressed Red Oak,201810,18.57,23.33,3747611.7,4708227.3,591908.73,9047747.73
249341,Jaden Smith,DN,9.46,Asphalt,199931,10.78,13.33,2155256.18,2665080.23,456003.82,5276340.23
249344,"Alan M. Galloway, Sr.",KY,6,Straw,145529,1.8,3.25,261952.2,472969.25,44095.29,779016.74
249409,Elon Musk,DN,9.46,Wood,92856,12.5,9.25,1160700,858918,191055.86,2210673.86
249424,"Thurston Howell, III",DN,9.46,Granite,32616,72.5,29.25,2364660,954018,313946.94,3632624.94
249424,"Monsters Inc.",HI,4.35,Marble,266341,88.73,34.25,23632436.93,9122179.25,1424825.8,34179441.98
249484,Charles Darwin,II,9.46,Trampoline,216951,20.78,13.33,4508241.78,2891956.83,700058.79,8100257.4
249493,"Alan M. Galloway, Sr.",DN,9.46,Distressed Red Oak,269400,18.57,23.33,5002758,6285102,1067831.56,12355691.56
		249519,"Alan M. Galloway, Sr.",OH,7.14,Dirt,94744,0.78,3.33,73900.32,315497.52,27803.01,417200.85
249536,"Alphabet",AK,1.76,Straw,76030,1.8,3.25,136854,247097.5,6757.55,390709.05
249536,Albert Einstein,WY,9.46,Trampoline,78164,20.78,13.33,1624247.92,1041926.12,252220.06,2918394.1
249582,Charles Darwin,LO,9.46,Carpet,6624,12.5,6.3,82800,41731.2,11780.65,136311.85
249646,"Alphabet",WY,9.46,Bamboo,74283,18.5,9.25,1374235.5,687117.75,195004.02,2256357.27
249719,"Monsters Inc.",OH,7.14,Wood,115379,12.5,9.25,1442237.5,1067255.75,179177.82,2688671.07

249725,Apple,RI,7,Carpet,10353,12.5,6.3,129412.5,65223.9,13624.55,208260.95
249725,Albert Einstein,AK,1.76,Disco Light Up Panels,64651,40.78,23.33,2636467.78,1508307.83,72948.05,4217723.66
249788,"Alphabet",AK,1.76,Straw,49247,1.8,3.25,88644.6,160052.75,4377.07,253074.42
249788,Grace Murray Hopper,HI,4.35,Disco Light Up Panels,125013,40.78,23.33,5098030.14,2916553.29,348634.38,8363217.81
249883,"Tractor Supply Co.",TX,8.19,Dirt,92828,0.78,3.33,72405.84,309117.24,31246.74,412769.82
		249894,"Alphabet",OH,7.14,Distressed Red Oak,190885,18.57,23.33,3544734.45,4453347.05,571063.02,8569144.52
249974,Steve Jobs,OH,7.14,Straw,125222,1.8,3.25,225399.6,406971.5,45151.3,677522.4
250071,"Adams, Douglas",WY,9.46,Asphalt,65811,10.78,13.33,709442.58,877260.63,150102.12,1736805.33
250082,Apple,OH,7.14,Mosaic Tile,106803,18.5,49.25,1975855.5,5260047.75,516643.49,7752546.74
250082,"Alphabet",II,9.46,Dirt,249479,0.78,3.33,194593.62,830765.07,96998.93,1122357.62
250172,Albert Einstein,RI,7,Carpet,275711,12.5,6.3,3446387.5,1736979.3,362835.68,5546202.48
250216,Ada Lovelace,LO,9.46,Laminate,12587,4.5,9.8,56641.5,123352.6,17027.44,197021.54
250249,Ada Lovelace,ZZ,9.46,Laminate,58488,4.5,9.8,263196,573182.4,79121.4,915499.8
250285,Ada Lovelace,OH,7.14,Straw,98999,1.8,3.25,178198.2,321746.75,35696.07,535641.02
250285,Jaden Smith,XX,9.46,Straw,149160,1.8,3.25,268488,484770,71258.21,824516.21
,what,wut?
