OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
341195,Jean Ichbiah,WY,9.46,Asphalt,95732,10.78,13.33,1031990.96,1276107.56,218346.12,2526444.64
341286,Charles Babbage,RI,7,Dirt,250105,0.78,3.33,195081.9,832849.65,71955.21,1099886.76
341350,Elon Musk,AK,1.76,Wood,88705,12.5,9.25,1108812.5,820521.25,33956.27,1963290.02
341416,"Alan M. Galloway, Sr.",AK,1.76,Bamboo,233554,18.5,9.25,4320749,2160374.5,114067.77,6595191.27
341503,"Microsoft, Inc.",DN,9.46,Marble,251204,88.73,34.25,22289330.92,8603737,2922484.23,33815552.15
341507,Jean Ichbiah,DN,9.46,Bamboo,279479,18.5,9.25,5170361.5,2585180.75,733674.3,8489216.55
341545,Albert Einstein,WY,9.46,Granite,90581,72.5,29.25,6567122.5,2649494.25,871891.94,10088508.69
341622,Elon Musk,TX,8.19,Straw,99327,1.8,3.25,178788.6,322812.75,41081.15,542682.5
341683,Steve Jobs,KY,6,Granite,222943,72.5,29.25,16163367.5,6521082.75,1361067.02,24045517.27
341723,Steve Jobs,LO,9.46,Wood,174175,12.5,9.25,2177187.5,1611118.75,358373.77,4146680.02
		341780,Ada Lovelace,RI,7,Marble,10573,88.73,34.25,938142.29,362125.25,91018.73,1391286.27
341814,Jaden Smith,RI,7,Asphalt,137685,10.78,13.33,1484244.3,1835341.05,232370.97,3551956.32
341840,Elon Musk,AK,1.76,Bamboo,14135,18.5,9.25,261497.5,130748.75,6903.53,399149.78
341881,"Adams, Douglas",RI,7,Asphalt,98011,10.78,13.33,1056558.58,1306486.63,165413.16,2528458.37
341933,Charles Babbage,LO,9.46,Laminate,235987,4.5,9.8,1061941.5,2312672.6,319238.49,3693852.59
341996,Grace Murray Hopper,TX,8.19,Marble,7665,88.73,34.25,680115.45,262526.25,77202.36,1019844.06

342014,Alex Trebek,AK,1.76,Laminate,136696,4.5,9.8,615132,1339620.8,34403.65,1989156.45
342110,Ada Lovelace,WY,9.46,Disco Light Up Panels,185999,40.78,23.33,7585039.22,4339356.67,1128047.85,13052443.74
342149,Charles Babbage,HI,4.35,Marble,177497,88.73,34.25,15749308.81,6079272.25,949543.28,22778124.34
342237,Jean Ichbiah,ZZ,9.46,Asphalt,104242,10.78,13.33,1123728.76,1389545.86,237755.78,2751030.4
342237,"Alan M. Galloway, Sr.",KY,6,Straw,232878,1.8,3.25,419180.4,756853.5,70562.03,1246595.93
		342258,"Tractor Supply Co.",TX,8.19,Marble,44329,88.73,34.25,3933312.17,1518268.25,446484.44,5898064.86
342258,The Boring Company,OH,7.14,Marble,70765,88.73,34.25,6278978.45,2423701.25,621371.33,9324051.03
342302,Charles Babbage,LO,9.46,Tile,177681,1.5,14.3,266521.5,2540838.3,265576.24,3072936.04
