OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
41140,"Thurston Howell, III",OH,7.14,Tile,137235,1.5,14.3,205852.5,1962460.5,154817.55,2323130.55
41205,"Monsters Inc.",KY,6,Laminate,99257,4.5,9.8,446656.5,972718.6,85162.51,1504537.61
41278,Ada Lovelace,ZZ,9.46,Bamboo,165376,18.5,9.25,3059456,1529728,434136.81,5023320.81
41365,Grace Murray Hopper,OH,7.14,Mosaic Tile,74259,18.5,49.25,1373791.5,3657255.75,359216.77,5390264.02
41441,Apple,OH,7.14,Tile,87838,1.5,14.3,131757,1256083.4,99091.8,1486932.2
41478,The Boring Company,II,9.46,Tile,102078,1.5,14.3,153117,1459715.4,152573.95,1765406.35
41499,"Alan M. Galloway, Sr.",ZZ,9.46,Carpet,229393,12.5,6.3,2867412.5,1445175.9,407970.86,4720559.26
41529,Jaden Smith,RI,7,Trampoline,74571,20.78,13.33,1549585.38,994031.43,178053.18,2721669.99
41598,Charles Babbage,WY,9.46,Tile,229704,1.5,14.3,344556,3284767.2,343333.97,3972657.17
41649,"Microsoft, Inc.",RI,7,Granite,295543,72.5,29.25,21426867.5,8644632.75,2105005.02,32176505.27
		41701,"Alphabet",TX,8.19,Dirt,88694,0.78,3.33,69181.32,295351.02,29855.2,394387.54
41743,Bill Gates,LO,9.46,Straw,6677,1.8,3.25,12018.6,21700.25,3189.8,36908.65
41837,Bill Gates,ZZ,9.46,Disco Light Up Panels,273211,40.78,23.33,11141544.58,6374012.63,1656971.71,19172528.92
41922,Charles Darwin,LO,9.46,Granite,58776,72.5,29.25,4261260,1719198,565751.33,6546209.33
41928,"Thurston Howell, III",OH,7.14,Tile,66115,1.5,14.3,99172.5,945444.5,74585.65,1119202.65
41989,Ada Lovelace,II,9.46,Mosaic Tile,266747,18.5,49.25,4934819.5,13137289.75,1709621.54,19781730.79

42079,"Thurston Howell, III",OH,7.14,Asphalt,201113,10.78,13.33,2167998.14,2680836.29,346206.78,5195041.21
42098,Penn Jillette,HI,4.35,Asphalt,21454,10.78,13.33,231274.12,285981.82,22500.63,539756.57
42098,"Microsoft, Inc.",HI,4.35,Disco Light Up Panels,164700,40.78,23.33,6716466,3842451,459312.89,11018229.89
42193,"Tractor Supply Co.",OH,7.14,Dirt,123798,0.78,3.33,96562.44,412247.34,36329.02,545138.8
42213,Steve Jobs,XX,9.46,Disco Light Up Panels,38021,40.78,23.33,1550496.38,887029.93,230589.99,2668116.3
		42289,Steve Jobs,ZZ,9.46,Tile,255946,1.5,14.3,383919,3660027.8,382557.37,4426504.17
42385,"Microsoft, Inc.",TX,8.19,Trampoline,147731,20.78,13.33,3069850.18,1969254.23,412702.65,5451807.06
42385,"Monsters Inc.",WY,9.46,Straw,181523,1.8,3.25,326741.4,589949.75,86718.98,1003410.13
42429,Albert Einstein,ZZ,9.46,Mosaic Tile,47458,18.5,49.25,877973,2337306.5,304165.44,3519444.94
42438,"Microsoft, Inc.",HI,4.35,Granite,135203,72.5,29.25,9802217.5,3954687.75,598425.38,14355330.63
42485,"Microsoft, Inc.",RI,7,Disco Light Up Panels,195939,40.78,23.33,7990392.42,4571256.87,879315.45,13440964.74
42514,Thomas J. Watson,DN,9.46,Asphalt,66401,10.78,13.33,715802.78,885125.33,151447.8,1752375.91
42569,Charles Darwin,LO,9.46,Marble,209288,88.73,34.25,18570124.24,7168114,2434837.34,28173075.58
42657,"Alan M. Galloway, Sr.",KY,6,Disco Light Up Panels,158608,40.78,23.33,6468034.24,3700324.64,610101.53,10778460.41
42736,Jean Ichbiah,LO,9.46,Mosaic Tile,109450,18.5,49.25,2024825,5390412.5,701481.47,8116718.97
,what,wut?42780,Grace Murray Hopper,ZZ,9.46,Mosaic Tile,254240,18.5,49.25,4703440,12521320,1629462.3,18854222.3
		42783,"Alan M. Galloway, Sr.",OH,7.14,Bamboo,289446,18.5,9.25,5354751,2677375.5,573493.83,8605620.33

42816,Jean Ichbiah,ZZ,9.46,Mosaic Tile,141988,18.5,49.25,2626778,6992909,910022.39,10529709.39
42884,Ada Lovelace,KY,6,Granite,260185,72.5,29.25,18863412.5,7610411.25,1588429.43,28062253.18
42966,"Monsters Inc.",HI,4.35,Bamboo,151135,18.5,9.25,2795997.5,1397998.75,182438.84,4376435.09
42966,Grace Murray Hopper,RI,7,Asphalt,20285,10.78,13.33,218672.3,270399.05,34234.99,523306.34
42995,"Microsoft, Inc.",DN,9.46,Straw,213892,1.8,3.25,385005.6,695149,102182.63,1182337.23
