OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
324780,"Alan M. Galloway, Sr.",WY,9.46,Mosaic Tile,157896,18.5,49.25,2921076,7776378,1011979.15,11709433.15
324849,Grace Murray Hopper,XX,9.46,Bamboo,14273,18.5,9.25,264050.5,132025.25,37468.77,433544.52
324849,"Thurston Howell, III",AK,1.76,Disco Light Up Panels,105597,40.78,23.33,4306245.66,2463578.01,119148.9,6888972.57
324932,"Alphabet",WY,9.46,Carpet,107755,12.5,6.3,1346937.5,678856.5,191640.11,2217434.11
324961,"Tractor Supply Co.",RI,7,Straw,30783,1.8,3.25,55409.4,100044.75,10881.79,166335.94
324961,Steve Jobs,KY,6,Mosaic Tile,88635,18.5,49.25,1639747.5,4365273.75,360301.28,6365322.53
325060,Penn Jillette,KY,6,Disco Light Up Panels,42048,40.78,23.33,1714717.44,980979.84,161741.84,2857439.12
325157,Jean Ichbiah,HI,4.35,Trampoline,241834,20.78,13.33,5025310.52,3223647.22,358829.66,8607787.4
325157,Bill Gates,WY,9.46,Marble,288427,88.73,34.25,25592127.71,9878624.75,3355533.18,38826285.64
325223,Jaden Smith,XX,9.46,Straw,256435,1.8,3.25,461583,833413.75,122506.69,1417503.44
		325255,Jaden Smith,OH,7.14,Laminate,167321,4.5,9.8,752944.5,1639745.8,170838.09,2563528.39
325255,"Alan M. Galloway, Sr.",TX,8.19,Disco Light Up Panels,282549,40.78,23.33,11522348.22,6591868.17,1483554.32,19597770.71
325323,Jaden Smith,AK,1.76,Wood,280907,12.5,9.25,3511337.5,2598389.75,107531.2,6217258.45
325412,Apple,HI,4.35,Bamboo,71606,18.5,9.25,1324711,662355.5,86437.39,2073503.89
325437,"Microsoft, Inc.",ZZ,9.46,Asphalt,185602,10.78,13.33,2000789.56,2474074.66,423322.16,4898186.38
325437,"Alphabet",RI,7,Granite,164287,72.5,29.25,11910807.5,4805394.75,1170134.16,17886336.41

325447,Jaden Smith,KY,6,Asphalt,91401,10.78,13.33,985302.78,1218375.33,132220.69,2335898.8
325532,Elon Musk,XX,9.46,Straw,107989,1.8,3.25,194380.2,350964.25,51589.58,596934.03
325532,"Thurston Howell, III",II,9.46,Mosaic Tile,143770,18.5,49.25,2659745,7080672.5,921443.5,10661861
325624,"Thurston Howell, III",ZZ,9.46,Bamboo,42694,18.5,9.25,789839,394919.5,112078.15,1296836.65
325701,"Microsoft, Inc.",LO,9.46,Wood,174369,12.5,9.25,2179612.5,1612913.25,358772.94,4151298.69
		325797,Steve Jobs,AK,1.76,Mosaic Tile,14838,18.5,49.25,274503,730771.5,17692.83,1022967.33
325863,Louisville Llama Farm,LO,9.46,Laminate,195997,4.5,9.8,881986.5,1920770.6,265140.82,3067897.92
325879,"Alan M. Galloway, Sr.",XX,9.46,Trampoline,266706,20.78,13.33,5542150.68,3555190.98,860608.52,9957950.18
