OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
118368,"Alan M. Galloway, Jr.",LO,9.46,Straw,123940,1.8,3.25,223092,402805,59209.86,685106.86
118394,Steve Jobs,KY,6,Tile,47998,1.5,14.3,71997,686371.4,45502.1,803870.5
118473,Jean Ichbiah,TX,8.19,Mosaic Tile,90490,18.5,49.25,1674065,4456632.5,502104.13,6632801.63
118489,"Microsoft, Inc.",WY,9.46,Disco Light Up Panels,54281,40.78,23.33,2213579.18,1266375.73,329203.73,3809158.64
118489,Apple,XX,9.46,Bamboo,41001,18.5,9.25,758518.5,379259.25,107633.78,1245411.53
118520,Monty Hall,II,9.46,Disco Light Up Panels,154938,40.78,23.33,6318371.64,3614703.54,939668.91,10872744.09
118547,"Alan M. Galloway, Jr.",LO,9.46,Bamboo,228251,18.5,9.25,4222643.5,2111321.75,599193.11,6933158.36
118636,Alex Trebek,ZZ,9.46,Mosaic Tile,250867,18.5,49.25,4641039.5,12355199.75,1607844.23,18604083.48
118636,Steve Jobs,AK,1.76,Disco Light Up Panels,280679,40.78,23.33,11446089.62,6548241.07,316700.22,18311030.91
118714,"Alan M. Galloway, Sr.",HI,4.35,Straw,119336,1.8,3.25,214804.8,387842,26215.14,628861.94
		118733,Penn Jillette,LO,9.46,Marble,296435,88.73,34.25,26302677.55,10152898.75,3448697.52,39904273.82
118740,Grace Murray Hopper,XX,9.46,Carpet,62979,12.5,6.3,787237.5,396767.7,112006.89,1296012.09
118791,"Alan M. Galloway, Sr.",II,9.46,Granite,258351,72.5,29.25,18730447.5,7556766.75,2486770.47,28773984.72
118792,Elon Musk,AK,1.76,Laminate,73403,4.5,9.8,330313.5,719349.4,18474.07,1068136.97
118816,Jean Ichbiah,KY,6,Granite,201834,72.5,29.25,14632965,5903644.5,1232196.57,21768806.07
118840,"Thurston Howell, III",DN,9.46,Granite,4023,72.5,29.25,291667.5,117672.75,38723.59,448063.84

118848,Grace Murray Hopper,WY,9.46,Wood,255362,12.5,9.25,3192025,2362098.5,525420.08,6079543.58
118919,Steve Jobs,OH,7.14,Trampoline,42877,20.78,13.33,890984.06,571550.41,104424.96,1566959.43
118950,Grace Murray Hopper,ZZ,9.46,Tile,270787,1.5,14.3,406180.5,3872254.1,404739.91,4683174.51
118953,Grace Murray Hopper,HI,4.35,Carpet,150319,12.5,6.3,1878987.5,947009.7,122930.88,2948928.08
119000,"Alan M. Galloway, Jr.",WY,9.46,Dirt,31385,0.78,3.33,24480.3,104512.05,12202.68,141195.03
		119000,Louisville Llama Farm,AK,1.76,Straw,169994,1.8,3.25,305989.2,552480.5,15109.07,873578.77
119033,Monty Hall,II,9.46,Bamboo,170428,18.5,9.25,3152918,1576459,447399.06,5176776.06
119054,Alex Trebek,KY,6,Granite,209912,72.5,29.25,15218620,6139926,1281512.76,22640058.76
119081,Jean Ichbiah,HI,4.35,Trampoline,145422,20.78,13.33,3021869.16,1938475.26,215774.98,5176119.4
119126,The Boring Company,II,9.46,Wood,107968,12.5,9.25,1349600,998704,222149.56,2570453.56
