OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
349792,"Alphabet",AK,1.76,Disco Light Up Panels,22183,40.78,23.33,904622.74,517529.39,25029.88,1447182.01
349835,Bill Gates,WY,9.46,Straw,84307,1.8,3.25,151752.6,273997.75,40275.98,466026.33
349889,Louisville Llama Farm,ZZ,9.46,Dirt,248435,0.78,3.33,193779.3,827288.55,96593.02,1117660.87
349939,"Tractor Supply Co.",AK,1.76,Carpet,229152,12.5,6.3,2864400,1443657.6,75821.81,4383879.41
349987,Albert Einstein,TX,8.19,Granite,273717,72.5,29.25,19844482.5,8006222.25,2280972.72,30131677.47
350037,"Tractor Supply Co.",WY,9.46,Trampoline,144017,20.78,13.33,2992673.26,1919746.61,464714.92,5377134.79
350112,"Tractor Supply Co.",HI,4.35,Dirt,51778,0.78,3.33,40386.84,172420.74,9257.13,222064.71
350112,Penn Jillette,WY,9.46,Disco Light Up Panels,201532,40.78,23.33,8218474.96,4701741.56,1222252.48,14142469
350192,Alex Trebek,LO,9.46,Straw,172894,1.8,3.25,311209.2,561905.5,82596.65,955711.35
350223,"Monsters Inc.",KY,6,Laminate,244824,4.5,9.8,1101708,2399275.2,210058.99,3711042.19
		350286,Apple,KY,6,Laminate,97292,4.5,9.8,437814,953461.6,83476.54,1474752.14
350295,"Adams, Douglas",HI,4.35,Carpet,15226,12.5,6.3,190325,95923.8,12451.82,298700.62
350308,Steve Jobs,XX,9.46,Dirt,186281,0.78,3.33,145299.18,620315.73,72427.17,838042.08
350308,"Alphabet",II,9.46,Bamboo,65828,18.5,9.25,1217818,608909,172808.37,1999535.37
350368,Monty Hall,XX,9.46,Distressed Red Oak,146983,18.57,23.33,2729474.31,3429113.39,582602.4,6741190.1
350390,Charles Darwin,II,9.46,Trampoline,49265,20.78,13.33,1023726.7,656702.45,158968.6,1839397.75

350403,Alex Trebek,DN,9.46,Laminate,241538,4.5,9.8,1086921,2367072.4,326747.78,3780741.18
350440,"Alan M. Galloway, Jr.",RI,7,Laminate,178799,4.5,9.8,804595.5,1752230.2,178977.8,2735803.5
350494,Elon Musk,XX,9.46,Tile,279659,1.5,14.3,419488.5,3999123.7,418000.71,4836612.91
350518,Ada Lovelace,WY,9.46,Marble,232988,88.73,34.25,20673025.24,7979839,2710560.96,31363425.2
350518,Jaden Smith,OH,7.14,Distressed Red Oak,141997,18.57,23.33,2636884.29,3312790.01,424806.75,6374481.05
