OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
35426,Albert Einstein,ZZ,9.46,Laminate,141622,4.5,9.8,637299,1387895.6,191583.41,2216778.01
35517,Alex Trebek,HI,4.35,Tile,217137,1.5,14.3,325705.5,3105059.1,149238.26,3580002.86
35596,"Alan M. Galloway, Jr.",DN,9.46,Mosaic Tile,218402,18.5,49.25,4040437,10756298.5,1399771.18,16196506.68
35620,Charles Darwin,II,9.46,Disco Light Up Panels,199323,40.78,23.33,8128391.94,4650205.59,1208855.33,13987452.86
35696,"Alphabet",II,9.46,Mosaic Tile,262694,18.5,49.25,4859839,12937679.5,1683645.25,19481163.75
35777,Alex Trebek,II,9.46,Mosaic Tile,192629,18.5,49.25,3563636.5,9486978.25,1234588.16,14285202.91
35777,"Microsoft, Inc.",DN,9.46,Marble,233061,88.73,34.25,20679502.53,7982339.25,2711410.23,31373252.01
35850,"Alphabet",HI,4.35,Asphalt,293481,10.78,13.33,3163725.18,3912101.73,307798.47,7383625.38
35938,"Adams, Douglas",ZZ,9.46,Asphalt,13732,10.78,13.33,148030.96,183047.56,31320.03,362398.55
35938,"Thurston Howell, III",RI,7,Straw,108656,1.8,3.25,195580.8,353132,38409.9,587122.7
		35938,"Alan M. Galloway, Jr.",AK,1.76,Asphalt,79937,10.78,13.33,861720.86,1065560.21,33920.15,1961201.22
35938,"Alan M. Galloway, Jr.",II,9.46,Tile,216633,1.5,14.3,324949.5,3097851.9,323797.01,3746598.41
36031,Jean Ichbiah,HI,4.35,Asphalt,212857,10.78,13.33,2294598.46,2837383.81,223241.23,5355223.5
36103,Apple,TX,8.19,Asphalt,140679,10.78,13.33,1516519.62,1875251.07,277786.02,3669556.71
36202,Grace Murray Hopper,KY,6,Asphalt,164453,10.78,13.33,1772803.34,2192158.49,237897.71,4202859.54
36225,"Alphabet",KY,6,Distressed Red Oak,220550,18.57,23.33,4095613.5,5145431.5,554462.7,9795507.7

36225,"Microsoft, Inc.",TX,8.19,Asphalt,185418,10.78,13.33,1998806.04,2471621.94,366128.05,4836556.03
36270,Thomas J. Watson,ZZ,9.46,Tile,158924,1.5,14.3,238386,2272613.2,237540.52,2748539.72
36320,"Microsoft, Inc.",OH,7.14,Tile,285729,1.5,14.3,428593.5,4085924.7,322336.6,4836854.8
36387,The Boring Company,OH,7.14,Tile,181423,1.5,14.3,272134.5,2594348.9,204666.91,3071150.31
36408,Monty Hall,DN,9.46,Wood,108914,12.5,9.25,1361425,1007454.5,224096,2592975.5
		36430,"Alphabet",HI,4.35,Trampoline,76023,20.78,13.33,1579757.94,1013386.59,112801.79,2705946.32
36450,"Alphabet",OH,7.14,Carpet,236273,12.5,6.3,2953412.5,1488519.9,317153.97,4759086.37
36513,"Tractor Supply Co.",II,9.46,Wood,232495,12.5,9.25,2906187.5,2150578.75,478370.09,5535136.34
36526,Bill Gates,XX,9.46,Tile,125881,1.5,14.3,188821.5,1800098.3,188151.81,2177071.61
36526,"Alan M. Galloway, Sr.",ZZ,9.46,Laminate,69603,4.5,9.8,313213.5,682109.4,94157.55,1089480.45
36581,Apple,II,9.46,Asphalt,173478,10.78,13.33,1870092.84,2312461.74,395669.66,4578224.24
36612,Steve Jobs,DN,9.46,Carpet,275579,12.5,6.3,3444737.5,1736147.7,490111.74,5670996.94
36703,"Alan M. Galloway, Jr.",HI,4.35,Laminate,140371,4.5,9.8,631669.5,1375635.8,87317.78,2094623.08
36752,"Alan M. Galloway, Sr.",AK,1.76,Granite,113627,72.5,29.25,8237957.5,3323589.75,203483.23,11765030.48
36811,Charles Babbage,II,9.46,Carpet,44935,12.5,6.3,561687.5,283090.5,79916,924694
,what,wut?36822,Ada Lovelace,KY,6,Marble,201856,88.73,34.25,17910682.88,6913568,1489455.05,26313705.93
		36875,"Microsoft, Inc.",OH,7.14,Bamboo,279260,18.5,9.25,5166310,2583155,553311.8,8302776.8

36950,"Alan M. Galloway, Sr.",DN,9.46,Laminate,267707,4.5,9.8,1204681.5,2623528.6,362148.68,4190358.78
37013,Apple,OH,7.14,Mosaic Tile,101848,18.5,49.25,1884188,5016014,492674.42,7392876.42
37074,Albert Einstein,DN,9.46,Wood,176653,12.5,9.25,2208162.5,1634040.25,363472.38,4205675.13
37108,Charles Babbage,OH,7.14,Carpet,3259,12.5,6.3,40737.5,20531.7,4374.62,65643.82
37191,"Tractor Supply Co.",WY,9.46,Straw,294635,1.8,3.25,530343,957563.75,140755.98,1628662.73
37191,Penn Jillette,AK,1.76,Dirt,157935,0.78,3.33,123189.3,525923.55,11424.39,660537.24
37210,Ada Lovelace,HI,4.35,Marble,3631,88.73,34.25,322178.63,124361.75,19424.51,465964.89
37229,Apple,HI,4.35,Trampoline,126206,20.78,13.33,2622560.68,1682325.98,187262.57,4492149.23
37231,Louisville Llama Farm,OH,7.14,Tile,222025,1.5,14.3,333037.5,3174957.5,250470.84,3758465.84
37315,"Alan M. Galloway, Sr.",ZZ,9.46,Straw,202596,1.8,3.25,364672.8,658437,96786.19,1119895.99
