OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
132856,"Monsters Inc.",OH,7.14,Trampoline,32581,20.78,13.33,677033.18,434304.73,79349.53,1190687.44
132912,Elon Musk,HI,4.35,Bamboo,66943,18.5,9.25,1238445.5,619222.75,80808.57,1938476.82
133009,Elon Musk,RI,7,Marble,198713,88.73,34.25,17631804.49,6805920.25,1710640.73,26148365.47
133103,Louisville Llama Farm,HI,4.35,Disco Light Up Panels,63011,40.78,23.33,2569588.58,1470046.63,175724.13,4215359.34
133119,Steve Jobs,XX,9.46,Carpet,166775,12.5,6.3,2084687.5,1050682.5,296606,3431976
133119,Penn Jillette,II,9.46,Bamboo,256511,18.5,9.25,4745453.5,2372726.75,673379.85,7791560.1
133194,Jaden Smith,HI,4.35,Mosaic Tile,72496,18.5,49.25,1341176,3570428,213654.77,5125258.77
133222,Albert Einstein,HI,4.35,Straw,298135,1.8,3.25,536643,968938.75,65492.81,1571074.56
133276,Steve Jobs,TX,8.19,Asphalt,181498,10.78,13.33,1956548.44,2419368.34,358387.58,4734304.36
133352,"Alphabet",HI,4.35,Straw,296206,1.8,3.25,533170.8,962669.5,65069.05,1560909.35
		133382,"Alan M. Galloway, Sr.",KY,6,Trampoline,198555,20.78,13.33,4125972.9,2646738.15,406362.66,7179073.71
133395,Charles Darwin,AK,1.76,Straw,164743,1.8,3.25,296537.4,535414.75,14642.36,846594.51
133487,"Thurston Howell, III",OH,7.14,Dirt,132591,0.78,3.33,103420.98,441528.03,38909.36,583858.37
133565,"Alan M. Galloway, Jr.",TX,8.19,Trampoline,70903,20.78,13.33,1473364.34,945136.99,198075.26,2616576.59
133585,"Alan M. Galloway, Sr.",ZZ,9.46,Asphalt,60278,10.78,13.33,649796.84,803505.74,137482.42,1590785
133585,Thomas J. Watson,RI,7,Asphalt,138250,10.78,13.33,1490335,1842872.5,233324.53,3566532.03

133649,Louisville Llama Farm,RI,7,Wood,5920,12.5,9.25,74000,54760,9013.2,137773.2
133702,Alex Trebek,LO,9.46,Carpet,128248,12.5,6.3,1603100,807962.4,228086.5,2639148.9
133795,"Alan M. Galloway, Sr.",RI,7,Carpet,167724,12.5,6.3,2096550,1056661.2,220724.78,3373935.98
133834,Bill Gates,RI,7,Disco Light Up Panels,192528,40.78,23.33,7851291.84,4491678.24,864007.91,13206977.99
133837,"Thurston Howell, III",AK,1.76,Marble,16417,88.73,34.25,1456680.41,562282.25,35533.74,2054496.4
		133867,"Alan M. Galloway, Jr.",HI,4.35,Carpet,127257,12.5,6.3,1590712.5,801719.1,104070.77,2496502.37
133913,Apple,DN,9.46,Distressed Red Oak,159819,18.57,23.33,2967838.83,3728577.27,633480.96,7329897.06
133922,"Thurston Howell, III",HI,4.35,Asphalt,78147,10.78,13.33,842424.66,1041699.51,81959.4,1966083.57
133979,Ada Lovelace,LO,9.46,Distressed Red Oak,15997,18.57,23.33,297064.29,373210.01,63407.95,733682.25
134019,Charles Darwin,RI,7,Marble,225746,88.73,34.25,20030442.58,7731800.5,1943357.02,29705600.1
134054,The Boring Company,OH,7.14,Granite,288425,72.5,29.25,20910812.5,8436431.25,2095393.2,31442636.95
134139,Alex Trebek,HI,4.35,Distressed Red Oak,968,18.57,23.33,17975.76,22583.44,1764.33,42323.53
134199,The Boring Company,DN,9.46,Mosaic Tile,103587,18.5,49.25,1916359.5,5101659.75,663904.62,7681923.87
134298,Penn Jillette,RI,7,Dirt,220783,0.78,3.33,172210.74,735207.39,63519.27,970937.4
134394,Grace Murray Hopper,DN,9.46,Disco Light Up Panels,64670,40.78,23.33,2637242.6,1508751.1,392211,4538204.7
,what,wut?134491,Alex Trebek,HI,4.35,Tile,199451,1.5,14.3,299176.5,2852149.3,137082.67,3288408.47
		134491,Louisville Llama Farm,KY,6,Dirt,103125,0.78,3.33,80437.5,343406.25,25430.63,449274.38

134508,Jaden Smith,II,9.46,Laminate,23268,4.5,9.8,104706,228026.4,31476.49,364208.89
134524,"Alphabet",KY,6,Laminate,101312,4.5,9.8,455904,992857.6,86925.7,1535687.3
134570,Apple,II,9.46,Tile,37439,1.5,14.3,56158.5,535377.7,55959.32,647495.52
134650,Elon Musk,WY,9.46,Asphalt,67528,10.78,13.33,727951.84,900148.24,154018.27,1782118.35
134732,Penn Jillette,II,9.46,Mosaic Tile,266918,18.5,49.25,4937983,13145711.5,1710717.5,19794412
134759,Steve Jobs,TX,8.19,Mosaic Tile,84937,18.5,49.25,1571334.5,4183147.25,471292.06,6225773.81
