OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
4300,Apple,II,9.46,Wood,70936,12.5,9.25,886700,656158,145954.37,1688812.37
4345,Apple,XX,9.46,Asphalt,31363,10.78,13.33,338093.14,418068.79,71532.92,827694.85
4422,Elon Musk,HI,4.35,Carpet,227235,12.5,6.3,2840437.5,1431580.5,185832.78,4457850.78
4435,"Alan M. Galloway, Jr.",LO,9.46,Tile,43518,1.5,14.3,65277,622307.4,65045.48,752629.88
4491,Jaden Smith,DN,9.46,Mosaic Tile,45643,18.5,49.25,844395.5,2247917.75,292532.83,3384846.08
4536,Apple,HI,4.35,Bamboo,171041,18.5,9.25,3164258.5,1582129.25,206467.87,4952855.62
4536,"Alphabet",WY,9.46,Straw,274812,1.8,3.25,494661.6,893139,131285.94,1519086.54
4544,Apple,HI,4.35,Disco Light Up Panels,266837,40.78,23.33,10881612.86,6225307.21,744151.02,17851071.09
4591,Monty Hall,LO,9.46,Wood,270273,12.5,9.25,3378412.5,2500025.25,556100.21,6434537.96
4672,Elon Musk,ZZ,9.46,Disco Light Up Panels,7472,40.78,23.33,304708.16,174321.76,45316.23,524346.15
		4686,The Boring Company,ZZ,9.46,Disco Light Up Panels,153596,40.78,23.33,6263644.88,3583394.68,931529.94,10778569.5
4740,"Alan M. Galloway, Jr.",RI,7,Trampoline,241252,20.78,13.33,5013216.56,3215889.16,576037.4,8805143.12
4805,Grace Murray Hopper,XX,9.46,Bamboo,239556,18.5,9.25,4431786,2215893,628870.43,7276549.43
4827,"Microsoft, Inc.",XX,9.46,Asphalt,177595,10.78,13.33,1914474.1,2367341.35,405059.74,4686875.19
4835,Penn Jillette,TX,8.19,Laminate,196691,4.5,9.8,885109.5,1927571.8,230358.6,3043039.9
4854,"Alan M. Galloway, Sr.",ZZ,9.46,Trampoline,226926,20.78,13.33,4715522.28,3024923.58,732246.18,8472692.04

4855,Bill Gates,RI,7,Dirt,190353,0.78,3.33,148475.34,633875.49,54764.56,837115.39
4886,Monty Hall,RI,7,Laminate,45694,4.5,9.8,205623,447801.2,45739.69,699163.89
4886,"Tractor Supply Co.",KY,6,Bamboo,168687,18.5,9.25,3120709.5,1560354.75,280863.86,4961928.11
4975,Alex Trebek,XX,9.46,Marble,200782,88.73,34.25,17815386.86,6876783.5,2335879.32,27028049.68
5013,Ada Lovelace,OH,7.14,Asphalt,55036,10.78,13.33,593288.08,733629.88,94741.94,1421659.9
		5110,"Alphabet",OH,7.14,Trampoline,294511,20.78,13.33,6119938.58,3925831.63,717267.99,10763038.2
5110,"Microsoft, Inc.",ZZ,9.46,Tile,31898,1.5,14.3,47847,456141.4,47677.3,551665.7
5176,Jaden Smith,LO,9.46,Marble,85992,88.73,34.25,7630070.16,2945226,1000423.02,11575719.18
5183,"Alan M. Galloway, Sr.",II,9.46,Mosaic Tile,218493,18.5,49.25,4042120.5,10760780.25,1400354.41,16203255.16
5236,"Tractor Supply Co.",LO,9.46,Dirt,204870,0.78,3.33,159798.6,682217.1,79654.69,921670.39
5236,"Alan M. Galloway, Jr.",DN,9.46,Granite,274842,72.5,29.25,19926045,8039128.5,2645505.41,30610678.91
5258,Thomas J. Watson,KY,6,Straw,253764,1.8,3.25,456775.2,824733,76890.49,1358398.69
5345,"Microsoft, Inc.",LO,9.46,Tile,146797,1.5,14.3,220195.5,2099197.1,219414.54,2538807.14
5356,Apple,KY,6,Disco Light Up Panels,10371,40.78,23.33,422929.38,241955.43,39893.09,704777.9
5437,Grace Murray Hopper,ZZ,9.46,Carpet,92861,12.5,6.3,1160762.5,585024.3,165151.43,1910938.23
,what,wut?5488,Steve Jobs,DN,9.46,Wood,139587,12.5,9.25,1744837.5,1291179.75,287207.23,3323224.48
		5488,Grace Murray Hopper,AK,1.76,Asphalt,51715,10.78,13.33,557487.7,689360.95,21944.54,1268793.19
