OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
206897,Jean Ichbiah,TX,8.19,Disco Light Up Panels,67885,40.78,23.33,2768350.3,1583757.05,356437.59,4708544.94
206981,Jaden Smith,DN,9.46,Disco Light Up Panels,133946,40.78,23.33,5462317.88,3124960.18,812356.5,9399634.56
207056,Jaden Smith,ZZ,9.46,Laminate,47737,4.5,9.8,214816.5,467822.6,64577.66,747216.76
207072,Bill Gates,ZZ,9.46,Trampoline,41577,20.78,13.33,863970.06,554221.41,134160.91,1552352.38
207072,Elon Musk,XX,9.46,Granite,173081,72.5,29.25,12548372.5,5062619.25,1665999.82,19276991.57
207167,Steve Jobs,OH,7.14,Mosaic Tile,19305,18.5,49.25,357142.5,950771.25,93385.04,1401298.79
207221,"Tractor Supply Co.",XX,9.46,Mosaic Tile,7761,18.5,49.25,143578.5,382229.25,49741.41,575549.16
207221,Ada Lovelace,RI,7,Granite,287155,72.5,29.25,20818737.5,8399283.75,2045261.49,31263282.74
207286,"Alan M. Galloway, Jr.",OH,7.14,Dirt,69001,0.78,3.33,53820.78,229773.33,20248.62,303842.73
207299,Thomas J. Watson,AK,1.76,Granite,145491,72.5,29.25,10548097.5,4255611.75,260545.28,15064254.53
		207352,The Boring Company,LO,9.46,Disco Light Up Panels,173225,40.78,23.33,7064115.5,4041339.25,1050576.02,12156030.77
207373,"Alan M. Galloway, Sr.",ZZ,9.46,Marble,81988,88.73,34.25,7274795.24,2808089,953840.85,11036725.09
207407,Monty Hall,XX,9.46,Wood,240678,12.5,9.25,3008475,2226271.5,495207.02,5729953.52
207474,"Thurston Howell, III",RI,7,Dirt,193164,0.78,3.33,150667.92,643236.12,55573.28,849477.32
207557,Steve Jobs,RI,7,Tile,285178,1.5,14.3,427767,4078045.4,315406.87,4821219.27
207557,"Monsters Inc.",HI,4.35,Marble,91232,88.73,34.25,8095015.36,3124696,488057.44,11707768.8

207564,Elon Musk,HI,4.35,Bamboo,39042,18.5,9.25,722277,361138.5,47128.57,1130544.07
207564,Elon Musk,WY,9.46,Distressed Red Oak,96557,18.57,23.33,1793063.49,2252674.81,382726.84,4428465.14
207642,Albert Einstein,HI,4.35,Laminate,133593,4.5,9.8,601168.5,1309211.4,83101.53,1993481.43
207701,"Alphabet",HI,4.35,Mosaic Tile,75655,18.5,49.25,1399617.5,3726008.75,222964.74,5348590.99
207788,Thomas J. Watson,ZZ,9.46,Distressed Red Oak,197463,18.57,23.33,3666887.91,4606811.79,782691.99,9056391.69
		207788,Grace Murray Hopper,OH,7.14,Wood,5549,12.5,9.25,69362.5,51328.25,8617.32,129308.07
207800,"Microsoft, Inc.",II,9.46,Tile,198812,1.5,14.3,298218,2843011.6,297160.32,3438389.92
207842,"Monsters Inc.",LO,9.46,Bamboo,195719,18.5,9.25,3620801.5,1810400.75,513791.73,5944993.98
207938,Louisville Llama Farm,ZZ,9.46,Bamboo,61237,18.5,9.25,1132884.5,566442.25,160756.31,1860083.06
207998,Ada Lovelace,WY,9.46,Laminate,135923,4.5,9.8,611653.5,1332045.4,183873.92,2127572.82
207998,Thomas J. Watson,AK,1.76,Mosaic Tile,206950,18.5,49.25,3828575,10192287.5,246767.18,14267629.68
208009,Charles Babbage,LO,9.46,Marble,273302,88.73,34.25,24250086.46,9360593.5,3179570.32,36790250.28
208065,"Tractor Supply Co.",TX,8.19,Asphalt,124563,10.78,13.33,1342789.14,1660424.79,245963.22,3249177.15
208084,"Alan M. Galloway, Jr.",RI,7,Dirt,92816,0.78,3.33,72396.48,309077.28,26703.16,408176.92
208130,"Alphabet",AK,1.76,Marble,148752,88.73,34.25,13198764.96,5094756,321965.97,18615486.93
,what,wut?208190,Thomas J. Watson,TX,8.19,Mosaic Tile,243076,18.5,49.25,4496906,11971493,1348761.88,17817160.88
		208279,Monty Hall,AK,1.76,Dirt,69864,0.78,3.33,54493.92,232647.12,5053.68,292194.72

208307,"Thurston Howell, III",TX,8.19,Granite,119089,72.5,29.25,8633952.5,3483353.25,992407.34,13109713.09
208378,"Adams, Douglas",KY,6,Asphalt,119942,10.78,13.33,1292974.76,1598826.86,173508.1,3065309.72
