OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
21217,Thomas J. Watson,II,9.46,Dirt,223678,0.78,3.33,174468.84,744847.74,86967.35,1006283.93
21253,Charles Darwin,TX,8.19,Granite,284470,72.5,29.25,20624075,8320747.5,2370580.96,31315403.46
21301,Ada Lovelace,XX,9.46,Granite,76062,72.5,29.25,5514495,2224813.5,732138.58,8471447.08
21301,"Alan M. Galloway, Sr.",XX,9.46,Carpet,88907,12.5,6.3,1111337.5,560114.1,158119.32,1829570.92
21350,"Monsters Inc.",KY,6,Bamboo,108972,18.5,9.25,2015982,1007991,181438.38,3205411.38
21350,"Alphabet",AK,1.76,Distressed Red Oak,188910,18.57,23.33,3508058.7,4407270.3,139309.79,8054638.79
21420,Penn Jillette,II,9.46,Carpet,97353,12.5,6.3,1216912.5,613323.9,173140.36,2003376.76
21420,"Microsoft, Inc.",DN,9.46,Bamboo,35974,18.5,9.25,665519,332759.5,94437.15,1092715.65
21513,"Monsters Inc.",ZZ,9.46,Marble,67563,88.73,34.25,5994864.99,2314032.75,786021.73,9094919.47
21548,Albert Einstein,AK,1.76,Bamboo,119647,18.5,9.25,2213469.5,1106734.75,58435.59,3378639.84
		21622,"Alphabet",LO,9.46,Disco Light Up Panels,253027,40.78,23.33,10318441.06,5903119.91,1534559.67,17756120.64
21642,Ada Lovelace,XX,9.46,Asphalt,224179,10.78,13.33,2416649.62,2988306.07,511308.81,5916264.5
21668,"Microsoft, Inc.",ZZ,9.46,Disco Light Up Panels,157831,40.78,23.33,6436348.18,3682197.23,957214.4,11075759.81
21692,"Monsters Inc.",RI,7,Trampoline,44846,20.78,13.33,931899.88,597797.18,107078.79,1636775.85
21718,Bill Gates,KY,6,Carpet,152055,12.5,6.3,1900687.5,957946.5,171518.04,3030152.04
21814,Monty Hall,RI,7,Dirt,220714,0.78,3.33,172156.92,734977.62,63499.42,970633.96

21877,Steve Jobs,WY,9.46,Marble,271120,88.73,34.25,24056477.6,9285860,3154185.14,36496522.74
21878,"Monsters Inc.",KY,6,Bamboo,234886,18.5,9.25,4345391,2172695.5,391085.19,6909171.69
21925,Apple,TX,8.19,Wood,160187,12.5,9.25,2002337.5,1481729.75,285345.11,3769412.36
21985,Alex Trebek,LO,9.46,Carpet,5918,12.5,6.3,73975,37283.4,10525.04,121783.44
22062,Ada Lovelace,II,9.46,Wood,154962,12.5,9.25,1937025,1433398.5,318842.06,3689265.56
		22117,"Alphabet",KY,6,Laminate,68166,4.5,9.8,306747,668026.8,58486.43,1033260.23
22140,"Thurston Howell, III",WY,9.46,Granite,240187,72.5,29.25,17413557.5,7025469.75,2311931.98,26750959.23
22177,Thomas J. Watson,AK,1.76,Bamboo,271207,18.5,9.25,5017329.5,2508664.75,132457.5,7658451.75
22234,Steve Jobs,II,9.46,Disco Light Up Panels,89491,40.78,23.33,3649442.98,2087825.03,542745.55,6280013.56
22293,Monty Hall,AK,1.76,Laminate,41269,4.5,9.8,185710.5,404436.2,10386.58,600533.28
22373,Apple,AK,1.76,Carpet,196977,12.5,6.3,2462212.5,1240955.1,65175.75,3768343.35
22466,Charles Darwin,LO,9.46,Mosaic Tile,212485,18.5,49.25,3930972.5,10464886.25,1361848.24,15757706.99
22554,Albert Einstein,RI,7,Marble,63563,88.73,34.25,5639944.99,2177032.75,547188.44,8364166.18
22554,Jean Ichbiah,II,9.46,Tile,7905,1.5,14.3,11857.5,113041.5,11815.45,136714.45
22607,The Boring Company,KY,6,Bamboo,127912,18.5,9.25,2366372,1183186,212973.48,3762531.48
,what,wut?
