OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
279365,"Alan M. Galloway, Sr.",ZZ,9.46,Mosaic Tile,88901,18.5,49.25,1644668.5,4378374.25,569779.84,6592822.59
279411,Charles Babbage,OH,7.14,Granite,-59,72.5,29.25,-4277.5,-1725.75,-428.63,-6431.88
279414,"Alphabet",HI,4.35,Granite,205805,72.5,29.25,14920862.5,6019796.25,910918.66,21851577.41
279507,Grace Murray Hopper,HI,4.35,Disco Light Up Panels,50581,40.78,23.33,2062693.18,1180054.73,141059.53,3383807.44
279598,Charles Darwin,RI,7,Wood,46918,12.5,9.25,586475,433991.5,71432.66,1091899.16
279628,Thomas J. Watson,RI,7,Asphalt,79289,10.78,13.33,854735.42,1056922.37,133816.05,2045473.84
279635,"Monsters Inc.",DN,9.46,Disco Light Up Panels,297606,40.78,23.33,12136372.68,6943147.98,1804922.65,20884443.31
279654,Apple,AK,1.76,Carpet,41804,12.5,6.3,522550,263365.2,13832.11,799747.31
279667,Ada Lovelace,II,9.46,Distressed Red Oak,277018,18.57,23.33,5144224.26,6462829.94,1098027.33,12705081.53
279724,The Boring Company,TX,8.19,Asphalt,133976,10.78,13.33,1444261.28,1785900.08,264550.22,3494711.58
		279808,Charles Babbage,KY,6,Disco Light Up Panels,14178,40.78,23.33,578178.84,330772.74,54537.09,963488.67
279880,Alex Trebek,DN,9.46,Laminate,68810,4.5,9.8,309645,674338,93084.79,1077067.79
279971,"Tractor Supply Co.",DN,9.46,Wood,247566,12.5,9.25,3094575,2289985.5,509379.42,5893939.92
279992,Elon Musk,AK,1.76,Mosaic Tile,257096,18.5,49.25,4756276,12661978,306561.27,17724815.27
279997,Penn Jillette,RI,7,Disco Light Up Panels,30171,40.78,23.33,1230373.38,703889.43,135398.4,2069661.21
280035,Thomas J. Watson,AK,1.76,Dirt,237436,0.78,3.33,185200.08,790661.88,17175.17,993037.13

280035,Alex Trebek,HI,4.35,Asphalt,179633,10.78,13.33,1936443.74,2394507.89,188396.4,4519348.03
