OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
127414,Thomas J. Watson,II,9.46,Wood,50867,12.5,9.25,635837.5,470519.75,104661.4,1211018.65
127467,Monty Hall,TX,8.19,Tile,185430,1.5,14.3,278145,2651649,239950.13,3169744.13
127524,Grace Murray Hopper,HI,4.35,Dirt,16944,0.78,3.33,13216.32,56423.52,3029.33,72669.17
127554,Grace Murray Hopper,DN,9.46,Disco Light Up Panels,56715,40.78,23.33,2312837.7,1323160.95,343965.47,3979964.12
127554,Albert Einstein,HI,4.35,Marble,143910,88.73,34.25,12769134.3,4928917.5,769865.25,18467917.05
127579,Grace Murray Hopper,RI,7,Dirt,89980,0.78,3.33,70184.4,299633.4,25887.25,395705.05
127579,Charles Darwin,DN,9.46,Straw,67609,1.8,3.25,121696.2,219729.25,32298.85,373724.3
127671,Jaden Smith,WY,9.46,Bamboo,22133,18.5,9.25,409460.5,204730.25,58102.44,672293.19
127681,Thomas J. Watson,II,9.46,Mosaic Tile,206693,18.5,49.25,3823820.5,10179630.25,1324726.44,15328177.19
127777,Charles Darwin,HI,4.35,Wood,25313,12.5,9.25,316412.5,234145.25,23949.26,574507.01
		127780,Charles Babbage,LO,9.46,Distressed Red Oak,249472,18.57,23.33,4632695.04,5820181.76,988842.15,11441718.95
127848,The Boring Company,TX,8.19,Bamboo,117273,18.5,9.25,2169550.5,1084775.25,266529.28,3520855.03
127848,Jean Ichbiah,LO,9.46,Carpet,180891,12.5,6.3,2261137.5,1139613.3,321711.03,3722461.83
127876,Steve Jobs,KY,6,Distressed Red Oak,34867,18.57,23.33,647480.19,813447.11,87655.64,1548582.94
127876,Charles Babbage,LO,9.46,Marble,250374,88.73,34.25,22215685.02,8575309.5,2912828.08,33703822.6
127916,"Alphabet",ZZ,9.46,Trampoline,107005,20.78,13.33,2223563.9,1426376.65,345284.38,3995224.93

127969,Albert Einstein,HI,4.35,Marble,160982,88.73,34.25,14283932.86,5513633.5,861194.14,20658760.5
127989,Monty Hall,II,9.46,Bamboo,259192,18.5,9.25,4795052,2397526,680417.88,7872995.88
128027,Louisville Llama Farm,DN,9.46,Marble,50322,88.73,34.25,4465071.06,1723528.5,585441.52,6774041.08
128103,Bill Gates,KY,6,Disco Light Up Panels,288390,40.78,23.33,11760544.2,6728138.7,1109320.97,19598003.87
128149,Jean Ichbiah,WY,9.46,Disco Light Up Panels,50041,40.78,23.33,2040671.98,1167456.53,303488.96,3511617.47
		128149,"Microsoft, Inc.",II,9.46,Disco Light Up Panels,287178,40.78,23.33,11711118.84,6699862.74,1741678.86,20152660.44
128156,Jaden Smith,XX,9.46,Asphalt,31416,10.78,13.33,338664.48,418775.28,71653.8,829093.56
128156,"Monsters Inc.",DN,9.46,Dirt,108153,0.78,3.33,84359.34,360149.49,42050.54,486559.37
128184,"Alphabet",WY,9.46,Granite,203443,72.5,29.25,14749617.5,5950707.75,1958250.77,22658576.02
