OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
297574,"Tractor Supply Co.",LO,9.46,Carpet,256095,12.5,6.3,3201187.5,1613398.5,455459.84,5270045.84
297616,Jaden Smith,AK,1.76,Dirt,247289,0.78,3.33,192885.42,823472.37,17887.9,1034245.69
297680,Grace Murray Hopper,OH,7.14,Marble,58099,88.73,34.25,5155124.27,1989890.75,510154.07,7655169.09
297772,Grace Murray Hopper,WY,9.46,Straw,269730,1.8,3.25,485514,876622.5,128858.11,1490994.61
297864,Monty Hall,LO,9.46,Marble,250693,88.73,34.25,22243989.89,8586235.25,2916539.3,33746764.44
297864,"Alan M. Galloway, Sr.",HI,4.35,Mosaic Tile,119465,18.5,49.25,2210102.5,5883651.25,352078.29,8445832.04
297926,Grace Murray Hopper,LO,9.46,Granite,78086,72.5,29.25,5661235,2284015.5,751620.7,8696871.2
297984,Jaden Smith,WY,9.46,Marble,66639,88.73,34.25,5912878.47,2282385.75,775272,8970536.22
297987,Elon Musk,KY,6,Straw,215683,1.8,3.25,388229.4,700969.75,65351.95,1154551.1
298051,Alex Trebek,XX,9.46,Asphalt,232168,10.78,13.33,2502771.04,3094799.44,529530.17,6127100.65
		298112,"Microsoft, Inc.",DN,9.46,Bamboo,263226,18.5,9.25,4869681,2434840.5,691007.73,7995529.23
298117,Penn Jillette,XX,9.46,Asphalt,151935,10.78,13.33,1637859.3,2025293.55,346534.26,4009687.11
298196,Grace Murray Hopper,OH,7.14,Distressed Red Oak,257937,18.57,23.33,4789890.09,6017670.21,771659.81,11579220.11
298219,"Alan M. Galloway, Jr.",II,9.46,Laminate,16135,4.5,9.8,72607.5,158123,21827.11,252557.61
298219,"Monsters Inc.",WY,9.46,Straw,121316,1.8,3.25,218368.8,394277,57956.29,670602.09
298245,"Microsoft, Inc.",ZZ,9.46,Laminate,211828,4.5,9.8,953226,2075914.4,286556.68,3315697.08

298296,Jean Ichbiah,TX,8.19,Disco Light Up Panels,222334,40.78,23.33,9066780.52,5187052.22,1167388.9,15421221.64
298375,"Microsoft, Inc.",ZZ,9.46,Mosaic Tile,32997,18.5,49.25,610444.5,1625102.25,211482.72,2447029.47
298375,Jean Ichbiah,WY,9.46,Mosaic Tile,205807,18.5,49.25,3807429.5,10135994.75,1319047.93,15262472.18
298461,Albert Einstein,DN,9.46,Dirt,153483,0.78,3.33,119716.74,511098.39,59675.11,690490.24
298536,Monty Hall,XX,9.46,Wood,207475,12.5,9.25,2593437.5,1919143.75,426890.19,4939471.44
		298536,"Monsters Inc.",KY,6,Granite,249383,72.5,29.25,18080267.5,7294452.75,1522483.22,26897203.47
298600,Elon Musk,LO,9.46,Mosaic Tile,257400,18.5,49.25,4761900,12676950,1649715.21,19088565.21
298680,Steve Jobs,HI,4.35,Carpet,200469,12.5,6.3,2505862.5,1262954.7,163943.55,3932760.75
298750,Grace Murray Hopper,XX,9.46,Wood,262506,12.5,9.25,3281325,2428180.5,540119.22,6249624.72
298810,Monty Hall,ZZ,9.46,Bamboo,222723,18.5,9.25,4120375.5,2060187.75,584681.28,6765244.53
298849,"Microsoft, Inc.",ZZ,9.46,Granite,163814,72.5,29.25,11876515,4791559.5,1576799.85,18244874.35
298855,"Adams, Douglas",RI,7,Disco Light Up Panels,296937,40.78,23.33,12109090.86,6927540.21,1332564.17,20369195.24
298946,"Alan M. Galloway, Sr.",AK,1.76,Tile,142546,1.5,14.3,213819,2038407.8,39639.19,2291865.99
298982,Thomas J. Watson,TX,8.19,Carpet,263560,12.5,6.3,3294500,1660428,405808.6,5360736.6
299030,Monty Hall,WY,9.46,Granite,105731,72.5,29.25,7665497.5,3092631.75,1017719.03,11775848.28
,what,wut?299096,Elon Musk,II,9.46,Marble,185220,88.73,34.25,16434570.6,6343785,2154832.44,24933188.04
		299096,Albert Einstein,LO,9.46,Trampoline,33678,20.78,13.33,699828.84,448927.74,108672.37,1257428.95

299120,Elon Musk,AK,1.76,Bamboo,22304,18.5,9.25,412624,206312,10893.27,629829.27
299127,Steve Jobs,WY,9.46,Dirt,138206,0.78,3.33,107800.68,460225.98,53735.32,621761.98
299148,Louisville Llama Farm,OH,7.14,Asphalt,87260,10.78,13.33,940662.8,1163175.8,150214.08,2254052.68
299216,Monty Hall,WY,9.46,Marble,206197,88.73,34.25,18295859.81,7062247.25,2398876.93,27756983.99
299218,Steve Jobs,II,9.46,Distressed Red Oak,62959,18.57,23.33,1169148.63,1468833.47,249553.11,2887535.21
299234,"Alan M. Galloway, Jr.",HI,4.35,Wood,134623,12.5,9.25,1682787.5,1245262.75,127370.19,3055420.44
299244,Apple,II,9.46,Laminate,190482,4.5,9.8,857169,1866723.6,257680.24,2981572.84
299255,Louisville Llama Farm,RI,7,Laminate,40807,4.5,9.8,183631.5,399908.6,40847.81,624387.91
299292,Charles Babbage,LO,9.46,Distressed Red Oak,118821,18.57,23.33,2206505.97,2772093.93,470975.55,5449575.45
299292,Jaden Smith,II,9.46,Dirt,74393,0.78,3.33,58026.54,247728.69,28924.44,334679.67
		299380,Charles Darwin,AK,1.76,Laminate,212643,4.5,9.8,956893.5,2083901.4,53517.99,3094312.89
299469,Louisville Llama Farm,TX,8.19,Bamboo,17631,18.5,9.25,326173.5,163086.75,40070.41,529330.66
299495,Bill Gates,AK,1.76,Bamboo,219854,18.5,9.25,4067299,2033649.5,107376.69,6208325.19
299495,"Adams, Douglas",LO,9.46,Bamboo,48418,18.5,9.25,895733,447866.5,127104.51,1470704.01
299517,Louisville Llama Farm,TX,8.19,Disco Light Up Panels,59655,40.78,23.33,2432730.9,1391751.15,313225.08,4137707.13
299544,"Tractor Supply Co.",TX,8.19,Granite,16896,72.5,29.25,1224960,494208,140799.86,1859967.86
299544,"Alan M. Galloway, Sr.",RI,7,Wood,230933,12.5,9.25,2886662.5,2136130.25,351595.49,5374388.24

299551,Alex Trebek,LO,9.46,Asphalt,117687,10.78,13.33,1268665.86,1568767.71,268421.22,3105854.79
299551,Jaden Smith,XX,9.46,Laminate,123080,4.5,9.8,553860,1206184,166500.16,1926544.16
299616,Apple,DN,9.46,Marble,184459,88.73,34.25,16367047.07,6317720.75,2145979.04,24830746.86
299640,Ada Lovelace,AK,1.76,Laminate,199873,4.5,9.8,899428.5,1958755.4,50304.04,2908487.94
		299710,"Adams, Douglas",II,9.46,Asphalt,87158,10.78,13.33,939563.24,1161816.14,198790.49,2300169.87
299730,Monty Hall,LO,9.46,Laminate,192481,4.5,9.8,866164.5,1886313.8,260384.45,3012862.75
299748,Jean Ichbiah,RI,7,Tile,2761,1.5,14.3,4141.5,39482.3,3053.67,46677.47
299751,Ada Lovelace,WY,9.46,Distressed Red Oak,2732,18.57,23.33,50733.24,63737.56,10828.94,125299.74
299799,"Adams, Douglas",HI,4.35,Granite,197273,72.5,29.25,14302292.5,5770235.25,873154.96,20945682.71
299892,Louisville Llama Farm,ZZ,9.46,Granite,254622,72.5,29.25,18460095,7447693.5,2450876.79,28358665.29
299906,Bill Gates,OH,7.14,Trampoline,136031,20.78,13.33,2826724.18,1813293.23,331297.24,4971314.65
299931,"Adams, Douglas",AK,1.76,Granite,284998,72.5,29.25,20662355,8336191.5,510374.42,29508920.92
,what,wut?299944,"Alan M. Galloway, Jr.",OH,7.14,Mosaic Tile,62236,18.5,49.25,1151366,3065123,301057.31,4517546.31
300002,"Alphabet",LO,9.46,Laminate,38496,4.5,9.8,173232,377260.8,52076.62,602569.42
300060,Steve Jobs,DN,9.46,Trampoline,180095,20.78,13.33,3742374.1,2400666.35,581131.63,6724172.08
		300124,Louisville Llama Farm,II,9.46,Mosaic Tile,114576,18.5,49.25,2119656,5642868,734334.77,8496858.77
300219,Alex Trebek,II,9.46,Straw,3458,1.8,3.25,6224.4,11238.5,1651.99,19114.89
