OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
235281,"Alan M. Galloway, Sr.",OH,7.14,Tile,138880,1.5,14.3,208320,1985984,156673.31,2350977.31
235378,Ada Lovelace,LO,9.46,Granite,180270,72.5,29.25,13069575,5272897.5,1735197.9,20077670.4
235383,Charles Darwin,DN,9.46,Granite,239315,72.5,29.25,17350337.5,6999963.75,2303538.5,26653839.75
235455,Penn Jillette,KY,6,Carpet,125671,12.5,6.3,1570887.5,791727.3,141756.89,2504371.69
235549,"Monsters Inc.",LO,9.46,Trampoline,92133,20.78,13.33,1914523.74,1228132.89,297295.32,3439951.95
235555,Jaden Smith,HI,4.35,Trampoline,134140,20.78,13.33,2787429.2,1788086.2,199034.92,4774550.32
235563,Charles Babbage,KY,6,Granite,125476,72.5,29.25,9097010,3670173,766030.98,13533213.98
235647,Apple,II,9.46,Straw,295535,1.8,3.25,531963,960488.75,141185.94,1633637.69
235683,Alex Trebek,AK,1.76,Disco Light Up Panels,64747,40.78,23.33,2640382.66,1510547.51,73056.37,4223986.54
235683,Apple,LO,9.46,Tile,52955,1.5,14.3,79432.5,757256.5,79150.78,915839.78
		235685,Steve Jobs,WY,9.46,Disco Light Up Panels,206329,40.78,23.33,8414096.62,4813655.57,1251345.36,14479097.55
235767,"Tractor Supply Co.",AK,1.76,Distressed Red Oak,140145,18.57,23.33,2602492.65,3269582.85,103348.53,5975424.03
235767,"Alan M. Galloway, Jr.",LO,9.46,Mosaic Tile,299272,18.5,49.25,5536532,14739146,1918079.14,22193757.14
235790,Charles Darwin,AK,1.76,Bamboo,242109,18.5,9.25,4479016.5,2239508.25,118246.04,6836770.79
235821,Alex Trebek,ZZ,9.46,Trampoline,46363,20.78,13.33,963423.14,618018.79,149604.41,1731046.34
235906,"Microsoft, Inc.",WY,9.46,Mosaic Tile,57916,18.5,49.25,1071446,2852363,371192.33,4295001.33

235942,Jean Ichbiah,KY,6,Marble,38681,88.73,34.25,3432165.13,1324824.25,285419.36,5042408.74
235942,"Monsters Inc.",LO,9.46,Granite,168174,72.5,29.25,12192615,4919089.5,1618767.25,18730471.75
235958,Alex Trebek,XX,9.46,Granite,211052,72.5,29.25,15301270,6173271,2031491.58,23506032.58
235984,"Alphabet",TX,8.19,Asphalt,297305,10.78,13.33,3204947.9,3963075.65,587061.13,7755084.68
235984,"Thurston Howell, III",XX,9.46,Wood,22493,12.5,9.25,281162.5,208060.25,46280.47,535503.22
		236080,Thomas J. Watson,II,9.46,Trampoline,116009,20.78,13.33,2410667.02,1546399.97,374338.54,4331405.53
236113,Jean Ichbiah,HI,4.35,Tile,100338,1.5,14.3,150507,1434833.4,68962.31,1654302.71
236205,Bill Gates,XX,9.46,Laminate,297210,4.5,9.8,1337445,2912658,402059.74,4652162.74
236207,Charles Babbage,TX,8.19,Laminate,141053,4.5,9.8,634738.5,1382319.4,165197.04,2182254.94
236218,"Microsoft, Inc.",TX,8.19,Laminate,90421,4.5,9.8,406894.5,886125.8,105898.36,1398918.66
236256,Bill Gates,AK,1.76,Disco Light Up Panels,88848,40.78,23.33,3623221.44,2072823.84,100250.4,5796295.68
236266,Penn Jillette,RI,7,Disco Light Up Panels,226900,40.78,23.33,9252982,5293577,1018259.13,15564818.13
236356,Ada Lovelace,RI,7,Asphalt,214714,10.78,13.33,2314616.92,2862137.62,362372.82,5539127.36
