OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
284064,Louisville Llama Farm,HI,4.35,Disco Light Up Panels,170917,40.78,23.33,6969995.26,3987493.61,476650.77,11434139.64
284068,Jean Ichbiah,DN,9.46,Laminate,225375,4.5,9.8,1014187.5,2208675,304882.79,3527745.29
284073,"Microsoft, Inc.",WY,9.46,Laminate,236808,4.5,9.8,1065636,2320718.4,320349.13,3706703.53
284104,The Boring Company,DN,9.46,Distressed Red Oak,196771,18.57,23.33,3654037.47,4590667.43,779949.08,9024653.98
284108,"Tractor Supply Co.",AK,1.76,Straw,291748,1.8,3.25,525146.4,948181,25930.56,1499257.96
284139,Ada Lovelace,XX,9.46,Marble,140176,88.73,34.25,12437816.48,4801028,1630794.69,18869639.17
284144,Penn Jillette,DN,9.46,Straw,227873,1.8,3.25,410171.4,740587.25,108861.77,1259620.42
284144,Thomas J. Watson,KY,6,Straw,136603,1.8,3.25,245885.4,443959.75,41390.71,731235.86
284239,Thomas J. Watson,AK,1.76,Trampoline,88515,20.78,13.33,1839341.7,1179904.95,53138.74,3072385.39
284278,Jean Ichbiah,DN,9.46,Marble,47096,88.73,34.25,4178828.08,1613038,547910.53,6339776.61
		284312,"Microsoft, Inc.",HI,4.35,Bamboo,75608,18.5,9.25,1398748,699374,91268.31,2189390.31
284312,"Thurston Howell, III",KY,6,Carpet,85550,12.5,6.3,1069375,538965,96500.4,1704840.4
284392,Elon Musk,ZZ,9.46,Wood,42601,12.5,9.25,532512.5,394059.25,87653.69,1014225.44
284411,"Alan M. Galloway, Jr.",TX,8.19,Wood,254758,12.5,9.25,3184475,2356511.5,453806.79,5994793.29
284417,"Adams, Douglas",DN,9.46,Carpet,216145,12.5,6.3,2701812.5,1361713.5,384409.56,4447935.56
284417,"Tractor Supply Co.",XX,9.46,Trampoline,162414,20.78,13.33,3374962.92,2164978.62,524078.47,6064020.01

284426,The Boring Company,DN,9.46,Disco Light Up Panels,299783,40.78,23.33,12225150.74,6993937.39,1818125.74,21037213.87
284501,Jaden Smith,TX,8.19,Distressed Red Oak,137984,18.57,23.33,2562362.88,3219166.72,473507.27,6255036.87
284501,Penn Jillette,TX,8.19,Granite,14142,72.5,29.25,1025295,413653.5,117849.88,1556798.38
284533,"Adams, Douglas",LO,9.46,Marble,274383,88.73,34.25,24346003.59,9397617.75,3192146.58,36935767.92
284599,"Tractor Supply Co.",LO,9.46,Disco Light Up Panels,275982,40.78,23.33,11254545.96,6438660.06,1673777.29,19366983.31
		284599,"Adams, Douglas",RI,7,Wood,250385,12.5,9.25,3129812.5,2316061.25,381211.16,5827084.91
284624,Ada Lovelace,II,9.46,Granite,211438,72.5,29.25,15329255,6184561.5,2035207.04,23549023.54
284707,"Thurston Howell, III",RI,7,Laminate,262099,4.5,9.8,1179445.5,2568570.2,262361.1,4010376.8
284786,Albert Einstein,RI,7,Trampoline,144921,20.78,13.33,3011458.38,1931796.93,346027.87,5289283.18
