OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
345849,"Alphabet",ZZ,9.46,Asphalt,131449,10.78,13.33,1417020.22,1752215.17,299809.67,3469045.06
345940,Ada Lovelace,HI,4.35,Dirt,9320,0.78,3.33,7269.6,31035.6,1666.28,39971.48
345940,Bill Gates,HI,4.35,Mosaic Tile,107659,18.5,49.25,1991691.5,5302205.75,317284.53,7611181.78
345988,"Monsters Inc.",II,9.46,Wood,10847,12.5,9.25,135587.5,100334.75,22318.24,258240.49
345999,Jean Ichbiah,AK,1.76,Granite,140325,72.5,29.25,10173562.5,4104506.25,251294.01,14529362.76
346097,The Boring Company,LO,9.46,Distressed Red Oak,33507,18.57,23.33,622224.99,781718.31,132813.04,1536756.34
346137,Penn Jillette,LO,9.46,Granite,236064,72.5,29.25,17114640,6904872,2272245.84,26291757.84
346158,"Tractor Supply Co.",ZZ,9.46,Wood,145901,12.5,9.25,1823762.5,1349584.25,300198.6,3473545.35
346215,"Alan M. Galloway, Sr.",XX,9.46,Marble,17280,88.73,34.25,1533254.4,591840,201033.93,2326128.33
346250,Louisville Llama Farm,HI,4.35,Trampoline,200385,20.78,13.33,4164000.3,2671132.05,297328.26,7132460.61
		346287,Jean Ichbiah,LO,9.46,Laminate,237079,4.5,9.8,1066855.5,2323374.2,320715.73,3710945.43
346363,Grace Murray Hopper,XX,9.46,Disco Light Up Panels,295105,40.78,23.33,12034381.9,6884799.65,1789754.57,20708936.12
346455,Albert Einstein,KY,6,Granite,57140,72.5,29.25,4142650,1671345,348839.7,6162834.7
346478,Ada Lovelace,KY,6,Trampoline,238195,20.78,13.33,4949692.1,3175139.35,487489.89,8612321.34
346564,Ada Lovelace,ZZ,9.46,Marble,129564,88.73,34.25,11496213.72,4437567,1507335.66,17441116.38
346577,Grace Murray Hopper,ZZ,9.46,Marble,84875,88.73,34.25,7530958.75,2906968.75,987427.94,11425355.44

346577,Jean Ichbiah,LO,9.46,Wood,9438,12.5,9.25,117975,87301.5,19419.16,224695.66
346644,"Alan M. Galloway, Sr.",ZZ,9.46,Straw,13595,1.8,3.25,24471,44183.75,6494.74,75149.49
