OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
282928,"Alan M. Galloway, Jr.",XX,9.46,Straw,169212,1.8,3.25,304581.6,549939,80837.65,935358.25
283022,Ada Lovelace,TX,8.19,Tile,116843,1.5,14.3,175264.5,1670854.9,151197.18,1997316.58
283074,"Alan M. Galloway, Sr.",TX,8.19,Laminate,15373,4.5,9.8,69178.5,150655.4,18004.4,237838.3
283121,"Alan M. Galloway, Jr.",KY,6,Dirt,293838,0.78,3.33,229193.64,978480.54,72460.45,1280134.63
283169,Elon Musk,XX,9.46,Dirt,70312,0.78,3.33,54843.36,234138.96,27337.73,316320.05
283209,Steve Jobs,LO,9.46,Carpet,247770,12.5,6.3,3097125,1560951,440653.99,5098729.99
283210,Apple,HI,4.35,Asphalt,253661,10.78,13.33,2734465.58,3381301.13,266035.85,6381802.56
283271,Jaden Smith,ZZ,9.46,Marble,180288,88.73,34.25,15996954.24,6174864,2097454.01,24269272.25
283310,Albert Einstein,KY,6,Marble,11161,88.73,34.25,990315.53,382264.25,82354.79,1454934.57
283352,Charles Babbage,II,9.46,Carpet,145434,12.5,6.3,1817925,916234.2,258651.46,2992810.66
		283375,Jaden Smith,WY,9.46,Wood,151972,12.5,9.25,1899650,1405741,312689.99,3618080.99
283383,Jean Ichbiah,ZZ,9.46,Carpet,124572,12.5,6.3,1557150,784803.6,221548.81,2563502.41
283392,Grace Murray Hopper,LO,9.46,Granite,229197,72.5,29.25,16616782.5,6704012.25,2206147.18,25526941.93
283450,"Tractor Supply Co.",LO,9.46,Straw,243777,1.8,3.25,438798.6,792275.25,116459.59,1347533.44
283469,Steve Jobs,AK,1.76,Marble,129781,88.73,34.25,11515468.13,4444999.25,280904.23,16241371.61
283528,Steve Jobs,TX,8.19,Distressed Red Oak,266579,18.57,23.33,4950372.03,6219288.07,914795.16,12084455.26

283528,"Monsters Inc.",WY,9.46,Asphalt,208984,10.78,13.33,2252847.52,2785756.72,476651.96,5515256.2
283577,"Alan M. Galloway, Jr.",RI,7,Straw,290854,1.8,3.25,523537.2,945275.5,102816.89,1571629.59
283577,Jean Ichbiah,LO,9.46,Straw,139349,1.8,3.25,250828.2,452884.25,66571.2,770283.65
283579,"Thurston Howell, III",DN,9.46,Granite,168052,72.5,29.25,12183770,4915521,1617592.93,18716883.93
283643,Monty Hall,ZZ,9.46,Bamboo,18471,18.5,9.25,341713.5,170856.75,48489.15,561059.4
		283663,Alex Trebek,II,9.46,Mosaic Tile,199083,18.5,49.25,3683035.5,9804837.75,1275952.81,14763826.06
283690,The Boring Company,LO,9.46,Wood,99439,12.5,9.25,1242987.5,919810.75,204600.71,2367398.96
283751,Jaden Smith,DN,9.46,Granite,75330,72.5,29.25,5461425,2203402.5,725092.68,8389920.18
283829,"Tractor Supply Co.",OH,7.14,Granite,164311,72.5,29.25,11912547.5,4806096.75,1193711.2,17912355.45
283829,Charles Darwin,TX,8.19,Asphalt,37356,10.78,13.33,402697.68,497955.48,73763.49,974416.65
283843,The Boring Company,XX,9.46,Wood,115339,12.5,9.25,1441737.5,1066885.75,237315.76,2745939.01
283843,Jean Ichbiah,RI,7,Trampoline,246418,20.78,13.33,5120566.04,3284751.94,588372.26,8993690.24
283883,"Alan M. Galloway, Jr.",AK,1.76,Trampoline,97365,20.78,13.33,2023244.7,1297875.45,58451.71,3379571.86
283972,Monty Hall,KY,6,Marble,282315,88.73,34.25,25049809.95,9669288.75,2083145.92,36802244.62
283974,Thomas J. Watson,KY,6,Dirt,175514,0.78,3.33,136900.92,584461.62,43281.75,764644.29
,what,wut?284055,Monty Hall,RI,7,Bamboo,226979,18.5,9.25,4199111.5,2099555.75,440906.71,6739573.96
		284055,Elon Musk,DN,9.46,Straw,14955,1.8,3.25,26919,48603.75,7144.45,82667.2
