OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
242130,Penn Jillette,HI,4.35,Disco Light Up Panels,289578,40.78,23.33,11808990.84,6755854.74,807570.78,19372416.36
242178,Steve Jobs,ZZ,9.46,Marble,25602,88.73,34.25,2271665.46,876868.5,297851.31,3446385.27
242255,Bill Gates,KY,6,Distressed Red Oak,126156,18.57,23.33,2342716.92,2943219.48,317156.18,5603092.58
242327,Bill Gates,KY,6,Asphalt,295229,10.78,13.33,3182568.62,3935402.57,427078.27,7545049.46
242368,The Boring Company,DN,9.46,Trampoline,219130,20.78,13.33,4553521.4,2921002.9,707090,8181614.3
242368,"Microsoft, Inc.",AK,1.76,Asphalt,73375,10.78,13.33,790982.5,978088.75,31135.65,1800206.9
242444,Ada Lovelace,ZZ,9.46,Laminate,245577,4.5,9.8,1105096.5,2406654.6,332211.65,3843962.75
242495,"Thurston Howell, III",DN,9.46,Bamboo,201861,18.5,9.25,3734428.5,1867214.25,529915.4,6131558.15
242498,Albert Einstein,DN,9.46,Trampoline,114057,20.78,13.33,2370104.46,1520379.81,368039.81,4258524.08
242583,Louisville Llama Farm,KY,6,Carpet,240170,12.5,6.3,3002125,1513071,270911.76,4786107.76
		242615,Apple,II,9.46,Bamboo,158024,18.5,9.25,2923444,1461722,414836.7,4800002.7
242668,"Alphabet",ZZ,9.46,Marble,262303,88.73,34.25,23274145.19,8983877.75,3051608.97,35309631.91
242758,"Alan M. Galloway, Sr.",ZZ,9.46,Bamboo,147740,18.5,9.25,2733190,1366595,387839.66,4487624.66
242779,"Alphabet",ZZ,9.46,Disco Light Up Panels,161311,40.78,23.33,6578262.58,3763385.63,978319.92,11319968.13
242851,"Alan M. Galloway, Jr.",RI,7,Carpet,113268,12.5,6.3,1415850,713588.4,149060.69,2278499.09
242851,"Adams, Douglas",LO,9.46,Marble,132935,88.73,34.25,11795322.55,4553023.75,1546553.56,17894899.86

242853,Apple,KY,6,Laminate,12508,4.5,9.8,56286,122578.4,10731.86,189596.26
242931,Charles Babbage,LO,9.46,Tile,199324,1.5,14.3,298986,2850333.2,297925.6,3447244.8
242937,Bill Gates,XX,9.46,Carpet,254792,12.5,6.3,3184900,1605189.6,453142.48,5243232.08
242940,Grace Murray Hopper,HI,4.35,Granite,260543,72.5,29.25,18889367.5,7620882.75,1153195.89,27663446.14
242978,Alex Trebek,AK,1.76,Carpet,156386,12.5,6.3,1954825,985231.8,51745,2991801.8
		243037,"Alan M. Galloway, Sr.",HI,4.35,Straw,282388,1.8,3.25,508298.4,917761,62033.58,1488092.98
243099,Ada Lovelace,RI,7,Laminate,291381,4.5,9.8,1311214.5,2855533.8,291672.38,4458420.68
243161,"Alan M. Galloway, Jr.",TX,8.19,Bamboo,182456,18.5,9.25,3375436,1687718,414672.31,5477826.31
243201,"Tractor Supply Co.",WY,9.46,Dirt,107496,0.78,3.33,83846.88,357961.68,41795.09,483603.65
243201,"Monsters Inc.",TX,8.19,Wood,187350,12.5,9.25,2341875,1732987.5,333731.24,4408593.74
243218,Charles Darwin,RI,7,Dirt,32761,0.78,3.33,25553.58,109094.13,9425.34,144073.05
