OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
226608,"Tractor Supply Co.",KY,6,Disco Light Up Panels,19422,40.78,23.33,792029.16,453115.26,74708.67,1319853.09
226701,Grace Murray Hopper,AK,1.76,Straw,24949,1.8,3.25,44908.2,81084.25,2217.47,128209.92
226772,Grace Murray Hopper,HI,4.35,Straw,68969,1.8,3.25,124144.2,224149.25,15150.77,363444.22
226772,"Alphabet",LO,9.46,Carpet,204432,12.5,6.3,2555400,1287921.6,363578.22,4206899.82
226840,"Tractor Supply Co.",OH,7.14,Straw,40928,1.8,3.25,73670.4,133016,14757.41,221443.81
226909,Bill Gates,RI,7,Dirt,201745,0.78,3.33,157361.1,671810.85,58042.04,887213.99
226914,Charles Darwin,RI,7,Granite,125733,72.5,29.25,9115642.5,3677690.25,895533.29,13688866.04
227008,Charles Babbage,HI,4.35,Tile,245393,1.5,14.3,368089.5,3509119.9,168658.61,4045868.01
227057,"Alan M. Galloway, Jr.",AK,1.76,Granite,147714,72.5,29.25,10709265,4320634.5,264526.23,15294425.73
227123,Jean Ichbiah,HI,4.35,Laminate,229803,4.5,9.8,1034113.5,2252069.4,142948.96,3429131.86
		227220,Elon Musk,AK,1.76,Disco Light Up Panels,56537,40.78,23.33,2305578.86,1319008.21,63792.73,3688379.8
227220,"Microsoft, Inc.",KY,6,Disco Light Up Panels,143746,40.78,23.33,5861961.88,3353594.18,552933.36,9768489.42
227284,"Tractor Supply Co.",HI,4.35,Carpet,229569,12.5,6.3,2869612.5,1446284.7,187741.53,4503638.73
227356,Charles Darwin,OH,7.14,Wood,196697,12.5,9.25,2458712.5,1819447.25,305460.61,4583620.36
227429,Jaden Smith,LO,9.46,Straw,207040,1.8,3.25,372672,672880,98909.22,1144461.22
227496,"Tractor Supply Co.",TX,8.19,Dirt,128878,0.78,3.33,100524.84,429163.74,43381.49,573070.07

227541,"Alan M. Galloway, Sr.",XX,9.46,Wood,205363,12.5,9.25,2567037.5,1899607.75,422544.64,4889189.89
227586,"Adams, Douglas",RI,7,Distressed Red Oak,58838,18.57,23.33,1092621.66,1372690.54,172571.85,2637884.05
227643,Thomas J. Watson,HI,4.35,Disco Light Up Panels,232616,40.78,23.33,9486080.48,5426931.28,648716.01,15561727.77
227708,Louisville Llama Farm,AK,1.76,Straw,227026,1.8,3.25,408646.8,737834.5,20178.07,1166659.37
227753,Apple,KY,6,Granite,189892,72.5,29.25,13767170,5554341,1159290.66,20480801.66
		227819,Jaden Smith,RI,7,Disco Light Up Panels,107494,40.78,23.33,4383605.32,2507835.02,482400.82,7373841.16
227832,Penn Jillette,ZZ,9.46,Dirt,68838,0.78,3.33,53693.64,229230.54,26764.63,309688.81
227926,"Alan M. Galloway, Sr.",HI,4.35,Laminate,99790,4.5,9.8,449055,977942,62074.37,1489071.37
227970,Elon Musk,KY,6,Disco Light Up Panels,20047,40.78,23.33,817516.66,467696.51,77112.79,1362325.96
228015,Charles Darwin,WY,9.46,Carpet,163617,12.5,6.3,2045212.5,1030787.1,290989.56,3366989.16
228087,Penn Jillette,KY,6,Dirt,221083,0.78,3.33,172444.74,736206.39,54519.07,963170.2
228167,Charles Darwin,WY,9.46,Laminate,543,4.5,9.8,2443.5,5321.4,734.56,8499.46
228201,Louisville Llama Farm,LO,9.46,Marble,74510,88.73,34.25,6611272.3,2551967.5,866842.49,10030082.29
228213,Elon Musk,II,9.46,Straw,279930,1.8,3.25,503874,909772.5,133730.96,1547377.46
228240,Penn Jillette,AK,1.76,Distressed Red Oak,180481,18.57,23.33,3351532.17,4210621.73,133093.91,7695247.81
,what,wut?228330,Elon Musk,WY,9.46,Wood,73408,12.5,9.25,917600,679024,151040.63,1747664.63
		228412,"Thurston Howell, III",WY,9.46,Granite,287395,72.5,29.25,20836137.5,8406303.75,2766334.94,32008776.19

228500,Elon Musk,RI,7,Dirt,277715,0.78,3.33,216617.7,924790.95,79898.61,1221307.26
228508,The Boring Company,HI,4.35,Trampoline,63154,20.78,13.33,1312340.12,841842.82,93706.96,2247889.9
228508,Ada Lovelace,WY,9.46,Carpet,240219,12.5,6.3,3002737.5,1513379.7,427224.69,4943341.89
228517,Charles Darwin,HI,4.35,Disco Light Up Panels,294463,40.78,23.33,12008201.14,6869821.79,821194,19699216.93
228599,Charles Darwin,ZZ,9.46,Trampoline,274393,20.78,13.33,5701886.54,3657658.69,885412.98,10244958.21
228599,"Alan M. Galloway, Jr.",HI,4.35,Asphalt,117285,10.78,13.33,1264332.3,1563409.05,123006.75,2950748.1
