OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
151179,Jean Ichbiah,XX,9.46,Marble,107952,88.73,34.25,9578580.96,3697356,1255903.64,14531840.6
151179,Penn Jillette,AK,1.76,Granite,259493,72.5,29.25,18813242.5,7590170.25,464700.06,26868112.81
151257,Jean Ichbiah,WY,9.46,Tile,255569,1.5,14.3,383353.5,3654636.7,381993.87,4419984.07
151355,Charles Darwin,TX,8.19,Dirt,46440,0.78,3.33,36223.2,154645.2,15632.12,206500.52
151384,Bill Gates,ZZ,9.46,Distressed Red Oak,113156,18.57,23.33,2101306.92,2639929.48,448520.96,5189757.36
151459,The Boring Company,KY,6,Disco Light Up Panels,177234,40.78,23.33,7227602.52,4134869.22,681748.3,12044220.04
151459,Charles Darwin,RI,7,Distressed Red Oak,291603,18.57,23.33,5415067.71,6803097.99,855271.6,13073437.3
151463,Albert Einstein,TX,8.19,Granite,136647,72.5,29.25,9906907.5,3996924.75,1138723.86,15042556.11
151526,Charles Babbage,AK,1.76,Trampoline,289007,20.78,13.33,6005565.46,3852463.31,173501.31,10031530.08
151592,Albert Einstein,RI,7,Tile,60257,1.5,14.3,90385.5,861675.1,66644.24,1018704.84
		151592,Thomas J. Watson,II,9.46,Laminate,16740,4.5,9.8,75330,164052,22645.54,262027.54
151648,Louisville Llama Farm,ZZ,9.46,Tile,277795,1.5,14.3,416692.5,3972468.5,415214.63,4804375.63
151648,"Microsoft, Inc.",TX,8.19,Distressed Red Oak,292513,18.57,23.33,5431966.41,6824328.29,1003790.54,13260085.24
151688,"Thurston Howell, III",II,9.46,Asphalt,152142,10.78,13.33,1640090.76,2028052.86,347006.39,4015150.01
151732,"Microsoft, Inc.",OH,7.14,Distressed Red Oak,205848,18.57,23.33,3822597.36,4802433.84,615827.23,9240858.43
151732,Charles Babbage,ZZ,9.46,Mosaic Tile,270912,18.5,49.25,5011872,13342416,1736315.64,20090603.64

151758,"Microsoft, Inc.",RI,7,Distressed Red Oak,156460,18.57,23.33,2905462.2,3650211.8,458897.18,7014571.18
151803,Penn Jillette,LO,9.46,Carpet,230362,12.5,6.3,2879525,1451280.6,409694.21,4740499.81
151850,Thomas J. Watson,XX,9.46,Dirt,110406,0.78,3.33,86116.68,367651.98,42926.52,496695.18
151867,Grace Murray Hopper,AK,1.76,Carpet,238296,12.5,6.3,2978700,1501264.8,78847.38,4558812.18
151919,Louisville Llama Farm,DN,9.46,Laminate,219638,4.5,9.8,988371,2152452.4,297121.89,3437945.29
		151974,"Thurston Howell, III",WY,9.46,Carpet,35759,12.5,6.3,446987.5,225281.7,63596.67,735865.87
151999,Charles Darwin,RI,7,Tile,281997,1.5,14.3,422995.5,4032557.1,311888.68,4767441.28
152049,Louisville Llama Farm,AK,1.76,Mosaic Tile,167102,18.5,49.25,3091387,8229773.5,199252.42,11520412.92
152120,Grace Murray Hopper,WY,9.46,Straw,175432,1.8,3.25,315777.6,570154,83809.13,969740.73
152157,The Boring Company,XX,9.46,Disco Light Up Panels,176747,40.78,23.33,7207742.66,4123507.51,1071936.27,12403186.44
152212,"Alan M. Galloway, Sr.",LO,9.46,Laminate,12973,4.5,9.8,58378.5,127135.4,17549.61,203063.51
152221,Bill Gates,OH,7.14,Trampoline,27135,20.78,13.33,563865.3,361709.55,66086.04,991660.89
152310,Charles Darwin,II,9.46,Trampoline,191589,20.78,13.33,3981219.42,2553881.37,618220.53,7153321.32
152390,Bill Gates,RI,7,Asphalt,111684,10.78,13.33,1203953.52,1488747.72,188489.09,2881190.33
152390,"Adams, Douglas",ZZ,9.46,Laminate,144819,4.5,9.8,651685.5,1419226.2,195908.25,2266819.95
,what,wut?152440,Steve Jobs,ZZ,9.46,Asphalt,235402,10.78,13.33,2537633.56,3137908.66,536906.29,6212448.51
		152473,"Tractor Supply Co.",LO,9.46,Distressed Red Oak,61823,18.57,23.33,1148053.11,1442330.59,245050.3,2835434

152539,"Alan M. Galloway, Jr.",KY,6,Carpet,288201,12.5,6.3,3602512.5,1815666.3,325090.73,5743269.53
152614,"Monsters Inc.",HI,4.35,Mosaic Tile,43603,18.5,49.25,806655.5,2147447.75,128503.49,3082606.74
152614,Grace Murray Hopper,OH,7.14,Wood,76604,12.5,9.25,957550,708587,118962.18,1785099.18
152663,Charles Babbage,KY,6,Laminate,160817,4.5,9.8,723676.5,1576006.6,137980.99,2437664.09
152663,Penn Jillette,RI,7,Wood,13457,12.5,9.25,168212.5,124477.25,20488.28,313178.03
152674,Apple,XX,9.46,Disco Light Up Panels,6063,40.78,23.33,247249.14,141449.79,36770.92,425469.85
152714,Steve Jobs,RI,7,Trampoline,219396,20.78,13.33,4559048.88,2924548.68,523851.83,8007449.39
152720,"Adams, Douglas",AK,1.76,Distressed Red Oak,47038,18.57,23.33,873495.66,1097396.54,34687.7,2005579.9
152733,"Alan M. Galloway, Sr.",AK,1.76,Wood,100546,12.5,9.25,1256825,930050.5,38489.01,2225364.51
152733,"Microsoft, Inc.",HI,4.35,Bamboo,292717,18.5,9.25,5415264.5,2707632.25,353346.01,8476242.76
		152795,Ada Lovelace,XX,9.46,Dirt,3775,0.78,3.33,2944.5,12570.75,1467.74,16982.99
152846,Elon Musk,AK,1.76,Straw,35543,1.8,3.25,63977.4,115514.75,3159.06,182651.21
152871,The Boring Company,ZZ,9.46,Dirt,44333,0.78,3.33,34579.74,147628.89,17236.94,199445.57
152875,Charles Babbage,XX,9.46,Mosaic Tile,61322,18.5,49.25,1134457,3020108.5,393021.9,4547587.4
152941,"Monsters Inc.",HI,4.35,Straw,193971,1.8,3.25,349147.8,630405.75,42610.58,1022164.13
152953,"Alphabet",XX,9.46,Dirt,234252,0.78,3.33,182716.56,780059.16,91078.58,1053854.3
153015,Elon Musk,XX,9.46,Tile,11432,1.5,14.3,17148,163477.6,17087.18,197712.78

153075,Grace Murray Hopper,HI,4.35,Granite,189191,72.5,29.25,13716347.5,5533836.75,837383.01,20087567.26
153092,"Alan M. Galloway, Jr.",DN,9.46,Tile,28119,1.5,14.3,42178.5,402101.7,42028.91,486309.11
153166,Elon Musk,WY,9.46,Mosaic Tile,90241,18.5,49.25,1669458.5,4444369.25,578368.11,6692195.86
153188,"Thurston Howell, III",LO,9.46,Tile,233643,1.5,14.3,350464.5,3341094.9,349221.52,4040780.92
		153188,Elon Musk,KY,6,Laminate,38962,4.5,9.8,175329,381827.6,33429.4,590586
153278,Ada Lovelace,AK,1.76,Tile,113799,1.5,14.3,170698.5,1627325.7,31645.23,1829669.43
153316,Penn Jillette,KY,6,Tile,13974,1.5,14.3,20961,199828.2,13247.35,234036.55
